0821_ctrl_tracking_B.csv
t,set_x,set_y,set_z,set_ry,uav_x,uav_y,uav_z,uav_ry,e_x,e_y,e_z,e_ry,
3494.2,1,1,1,-nan,0.949337,0.971448,1.02632,0.000465128,0.0506629,0.0285525,-0.026324,-nan,
3494.22,1,1,1,-nan,0.943305,0.96708,1.03117,0.000482379,0.0566947,0.0329196,-0.031172,-nan,
3494.24,1,1,1,-nan,0.943305,0.96708,1.03117,0.000482379,0.0566947,0.0329196,-0.031172,-nan,
3494.26,1,1,1,-nan,0.938182,0.962864,1.03578,0.000453224,0.0618179,0.0371363,-0.0357764,-nan,
3494.28,1,1,1,-nan,0.93356,0.959098,1.03935,0.000414251,0.0664403,0.0409023,-0.0393515,-nan,
3494.3,1,1,1,-nan,0.93356,0.959098,1.03935,0.000414251,0.0664403,0.0409023,-0.0393515,-nan,
3494.32,1,1,1,-nan,0.926679,0.952913,1.04529,0.0007264,0.0733207,0.047087,-0.0452852,-nan,
3494.34,1,1,1,-nan,0.926679,0.952913,1.04529,0.0007264,0.0733207,0.047087,-0.0452852,-nan,
3494.36,1,1,1,-nan,0.920958,0.947402,1.05055,0.000734307,0.0790423,0.0525981,-0.0505497,-nan,
3494.38,1,1,1,-nan,0.915831,0.942472,1.05495,0.000913233,0.0841694,0.0575283,-0.0549467,-nan,
3494.4,1,1,1,-nan,0.915831,0.942472,1.05495,0.000913233,0.0841694,0.0575283,-0.0549467,-nan,
3494.42,1,1,1,-nan,0.908276,0.934843,1.06172,0.00109122,0.0917237,0.0651571,-0.0617241,-nan,
3494.44,1,1,1,-nan,0.908276,0.934843,1.06172,0.00109122,0.0917237,0.0651571,-0.0617241,-nan,
3494.46,1,1,1,-nan,0.90247,0.929411,1.06631,0.00116884,0.09753,0.0705889,-0.0663056,-nan,
3494.48,1,1,1,-nan,0.898081,0.926754,1.06804,0.00137097,0.101919,0.0732462,-0.0680386,-nan,
3494.5,1,1,1,-nan,0.898081,0.926754,1.06804,0.00137097,0.101919,0.0732462,-0.0680386,-nan,
3494.52,1,1,1,-nan,0.891456,0.921885,1.07154,0.00160711,0.108544,0.0781155,-0.0715367,-nan,
3494.54,1,1,1,-nan,0.891456,0.921885,1.07154,0.00160711,0.108544,0.0781155,-0.0715367,-nan,
3494.56,1,1,1,-nan,0.885906,0.917271,1.07525,0.0018177,0.114094,0.0827289,-0.0752501,-nan,
3494.58,1,1,1,-nan,0.885906,0.917271,1.07525,0.0018177,0.114094,0.0827289,-0.0752501,-nan,
3494.6,1,1,1,-nan,0.878854,0.91123,1.07969,0.00211658,0.121146,0.0887702,-0.0796932,-nan,
3494.62,1,1,1,-nan,0.873874,0.906832,1.08314,0.00206947,0.126126,0.0931684,-0.0831409,-nan,
3494.64,1,1,1,-nan,0.873874,0.906832,1.08314,0.00206947,0.126126,0.0931684,-0.0831409,-nan,
3494.66,1,1,1,-nan,0.867969,0.901119,1.08776,0.00213436,0.132031,0.0988812,-0.0877559,-nan,
3494.68,1,1,1,-nan,0.862792,0.896137,1.09166,0.0022966,0.137208,0.103863,-0.0916618,-nan,
3494.7,1,1,1,-nan,0.862792,0.896137,1.09166,0.0022966,0.137208,0.103863,-0.0916618,-nan,
3494.72,1,1,1,-nan,0.855213,0.888385,1.09739,0.00253955,0.144787,0.111615,-0.0973927,-nan,
3494.74,1,1,1,-nan,0.855213,0.888385,1.09739,0.00253955,0.144787,0.111615,-0.0973927,-nan,
3494.76,1,1,1,-nan,0.849038,0.881779,1.10245,0.0026382,0.150962,0.118221,-0.102448,-nan,
3494.78,1,1,1,-nan,0.843633,0.875985,1.10647,0.00268372,0.156367,0.124015,-0.106474,-nan,
3494.8,1,1,1,-nan,0.843633,0.875985,1.10647,0.00268372,0.156367,0.124015,-0.106474,-nan,
3494.82,1,1,1,-nan,0.835822,0.867307,1.11288,0.00271077,0.164178,0.132693,-0.112877,-nan,
3494.84,1,1,1,-nan,0.8298,0.861142,1.11679,0.00275122,0.1702,0.138858,-0.116786,-nan,
3494.86,1,1,1,-nan,0.8298,0.861142,1.11679,0.00275122,0.1702,0.138858,-0.116786,-nan,
3494.88,1,1,1,-nan,0.825136,0.857845,1.11748,0.00281594,0.174864,0.142155,-0.117482,-nan,
3494.9,1,1,1,-nan,0.825136,0.857845,1.11748,0.00281594,0.174864,0.142155,-0.117482,-nan,
3494.92,1,1,1,-nan,0.818241,0.85226,1.11946,0.00299078,0.181759,0.14774,-0.119465,-nan,
3494.94,1,1,1,-nan,0.818241,0.85226,1.11946,0.00299078,0.181759,0.14774,-0.119465,-nan,
3494.96,1,1,1,-nan,0.812575,0.847258,1.1218,0.0029893,0.187425,0.152742,-0.121799,-nan,
3494.98,1,1,1,-nan,0.807688,0.843027,1.12357,0.00288594,0.192312,0.156973,-0.123569,-nan,
3495,1,1,1,-nan,0.807688,0.843027,1.12357,0.00288594,0.192312,0.156973,-0.123569,-nan,
3495.02,1,1,1,-nan,0.800574,0.836325,1.1272,0.00288744,0.199426,0.163675,-0.127203,-nan,
3495.04,1,1,1,-nan,0.800574,0.836325,1.1272,0.00288744,0.199426,0.163675,-0.127203,-nan,
3495.06,1,1,1,-nan,0.794812,0.830572,1.13091,0.00290235,0.205188,0.169428,-0.130905,-nan,
3495.08,1,1,1,-nan,0.789802,0.825634,1.13376,0.00280567,0.210198,0.174366,-0.133763,-nan,
3495.1,1,1,1,-nan,0.789802,0.825634,1.13376,0.00280567,0.210198,0.174366,-0.133763,-nan,
3495.12,1,1,1,-nan,0.782488,0.818154,1.13876,0.0027536,0.217512,0.181846,-0.138757,-nan,
3495.14,1,1,1,-nan,0.782488,0.818154,1.13876,0.0027536,0.217512,0.181846,-0.138757,-nan,
3495.16,1,1,1,-nan,0.776551,0.811877,1.14269,0.00277643,0.223449,0.188123,-0.142689,-nan,
3495.18,1,1,1,-nan,0.7714,0.806437,1.14597,0.00269556,0.2286,0.193563,-0.145967,-nan,
3495.2,1,1,1,-nan,0.7714,0.806437,1.14597,0.00269556,0.2286,0.193563,-0.145967,-nan,
3495.22,1,1,1,-nan,0.76399,0.798381,1.15103,0.002789,0.23601,0.201619,-0.151028,-nan,
3495.24,1,1,1,-nan,0.76399,0.798381,1.15103,0.002789,0.23601,0.201619,-0.151028,-nan,
3495.26,1,1,1,-nan,0.758113,0.792679,1.15438,0.00276855,0.241887,0.207321,-0.154382,-nan,
3495.28,1,1,1,-nan,0.753175,0.789583,1.15437,0.00281266,0.246825,0.210417,-0.154369,-nan,
3495.3,1,1,1,-nan,0.753175,0.789583,1.15437,0.00281266,0.246825,0.210417,-0.154369,-nan,
3495.32,1,1,1,-nan,0.746113,0.784457,1.15584,0.00287793,0.253887,0.215543,-0.15584,-nan,
3495.34,1,1,1,-nan,0.746113,0.784457,1.15584,0.00287793,0.253887,0.215543,-0.15584,-nan,
3495.36,1,1,1,-nan,0.740472,0.779951,1.15788,0.00289143,0.259528,0.220049,-0.157877,-nan,
3495.38,1,1,1,-nan,0.735605,0.77616,1.15942,0.00274968,0.264395,0.22384,-0.159424,-nan,
3495.4,1,1,1,-nan,0.735605,0.77616,1.15942,0.00274968,0.264395,0.22384,-0.159424,-nan,
3495.42,1,1,1,-nan,0.728726,0.770293,1.1625,0.00248589,0.271274,0.229707,-0.162496,-nan,
3495.44,1,1,1,-nan,0.728726,0.770293,1.1625,0.00248589,0.271274,0.229707,-0.162496,-nan,
3495.46,1,1,1,-nan,0.723296,0.765336,1.16538,0.00246702,0.276704,0.234664,-0.165375,-nan,
3495.48,1,1,1,-nan,0.718619,0.761143,1.16762,0.00242131,0.281381,0.238857,-0.167616,-nan,
3495.5,1,1,1,-nan,0.718619,0.761143,1.16762,0.00242131,0.281381,0.238857,-0.167616,-nan,
3495.52,1,1,1,-nan,0.712008,0.754858,1.17147,0.00247091,0.287992,0.245142,-0.171465,-nan,
3495.54,1,1,1,-nan,0.712008,0.754858,1.17147,0.00247091,0.287992,0.245142,-0.171465,-nan,
3495.56,1,1,1,-nan,0.706786,0.749645,1.1749,0.00241529,0.293214,0.250355,-0.174899,-nan,
3495.58,1,1,1,-nan,0.702305,0.745164,1.17742,0.00231277,0.297695,0.254836,-0.177417,-nan,
3495.6,1,1,1,-nan,0.702305,0.745164,1.17742,0.00231277,0.297695,0.254836,-0.177417,-nan,
3495.62,1,1,1,-nan,0.69606,0.738575,1.18165,0.00223256,0.30394,0.261425,-0.181649,-nan,
3495.64,1,1,1,-nan,0.69606,0.738575,1.18165,0.00223256,0.30394,0.261425,-0.181649,-nan,
3495.66,1,1,1,-nan,0.69109,0.734128,1.18412,0.00219639,0.30891,0.265872,-0.184123,-nan,
3495.68,1,1,1,-nan,0.686667,0.732044,1.18389,0.00221114,0.313333,0.267956,-0.183887,-nan,
3495.7,1,1,1,-nan,0.686667,0.732044,1.18389,0.00221114,0.313333,0.267956,-0.183887,-nan,
3495.72,1,1,1,-nan,0.68049,0.728463,1.18436,0.00220869,0.31951,0.271537,-0.184364,-nan,
3495.74,1,1,1,-nan,0.68049,0.728463,1.18436,0.00220869,0.31951,0.271537,-0.184364,-nan,
3495.76,1,1,1,-nan,0.675672,0.725243,1.18558,0.0021469,0.324328,0.274757,-0.185578,-nan,
3495.78,1,1,1,-nan,0.671558,0.722597,1.18603,0.00194707,0.328442,0.277403,-0.186033,-nan,
3495.8,1,1,1,-nan,0.671558,0.722597,1.18603,0.00194707,0.328442,0.277403,-0.186033,-nan,
3495.82,1,1,1,-nan,0.665892,0.718408,1.18783,0.00171785,0.334108,0.281592,-0.187832,-nan,
3495.84,1,1,1,-nan,0.665892,0.718408,1.18783,0.00171785,0.334108,0.281592,-0.187832,-nan,
3495.86,1,1,1,-nan,0.661508,0.714817,1.1897,0.00168705,0.338492,0.285183,-0.189703,-nan,
3495.88,1,1,1,-nan,0.657755,0.711801,1.1912,0.00145877,0.342245,0.288199,-0.191199,-nan,
3495.9,1,1,1,-nan,0.657755,0.711801,1.1912,0.00145877,0.342245,0.288199,-0.191199,-nan,
3495.92,1,1,1,-nan,0.652594,0.707232,1.19372,0.00140612,0.347406,0.292768,-0.193716,-nan,
3495.94,1,1,1,-nan,0.652594,0.707232,1.19372,0.00140612,0.347406,0.292768,-0.193716,-nan,
3495.96,1,1,1,-nan,0.648601,0.703411,1.19621,0.00129467,0.351399,0.296589,-0.196212,-nan,
3495.98,1,1,1,-nan,0.645196,0.700164,1.19806,0.00118194,0.354804,0.299836,-0.198062,-nan,
3496,1,1,1,-nan,0.645196,0.700164,1.19806,0.00118194,0.354804,0.299836,-0.198062,-nan,
3496.02,1,1,1,-nan,0.640518,0.695368,1.2011,0.00117335,0.359482,0.304632,-0.201099,-nan,
3496.04,1,1,1,-nan,0.640518,0.695368,1.2011,0.00117335,0.359482,0.304632,-0.201099,-nan,
3496.06,1,1,1,-nan,0.637032,0.692212,1.20266,0.00117502,0.362968,0.307788,-0.202658,-nan,
3496.08,1,1,1,-nan,0.634282,0.691031,1.20168,0.0010629,0.365718,0.308969,-0.201679,-nan,
3496.1,1,1,1,-nan,0.634282,0.691031,1.20168,0.0010629,0.365718,0.308969,-0.201679,-nan,
3496.12,1,1,1,-nan,0.630458,0.688776,1.20132,0.00104162,0.369542,0.311224,-0.201317,-nan,
3496.14,1,1,1,-nan,0.630458,0.688776,1.20132,0.00104162,0.369542,0.311224,-0.201317,-nan,
3496.16,1,1,1,-nan,0.627491,0.686675,1.20169,0.00101029,0.372509,0.313325,-0.201694,-nan,
3496.18,1,1,1,-nan,0.624958,0.684989,1.20178,0.000959378,0.375042,0.315011,-0.201783,-nan,
3496.2,1,1,1,-nan,0.624958,0.684989,1.20178,0.000959378,0.375042,0.315011,-0.201783,-nan,
3496.22,1,1,1,-nan,0.621458,0.682239,1.20248,0.000621668,0.378542,0.317761,-0.202477,-nan,
3496.24,1,1,1,-nan,0.621458,0.682239,1.20248,0.000621668,0.378542,0.317761,-0.202477,-nan,
3496.26,1,1,1,-nan,0.618806,0.679835,1.2037,0.000498389,0.381194,0.320165,-0.203699,-nan,
3496.28,1,1,1,-nan,0.616598,0.677858,1.20409,0.000325315,0.383402,0.322142,-0.204086,-nan,
3496.3,1,1,1,-nan,0.616598,0.677858,1.20409,0.000325315,0.383402,0.322142,-0.204086,-nan,
3496.32,1,1,1,-nan,0.613587,0.674806,1.20571,0.000273095,0.386413,0.325194,-0.20571,-nan,
3496.34,1,1,1,-nan,0.613587,0.674806,1.20571,0.000273095,0.386413,0.325194,-0.20571,-nan,
3496.36,1,1,1,-nan,0.611298,0.672226,1.20723,0.000264962,0.388702,0.327774,-0.207228,-nan,
3496.38,1,1,1,-nan,0.609395,0.67004,1.20846,0.00027073,0.390605,0.32996,-0.208462,-nan,
3496.4,1,1,1,-nan,0.609395,0.67004,1.20846,0.00027073,0.390605,0.32996,-0.208462,-nan,
3496.42,1,1,1,-nan,0.606839,0.666748,1.21029,6.0015e-05,0.393161,0.333252,-0.21029,-nan,
3496.44,1,1,1,-nan,0.606839,0.666748,1.21029,6.0015e-05,0.393161,0.333252,-0.21029,-nan,
3496.46,1,1,1,-nan,0.604972,0.664743,1.21105,-7.43823e-05,0.395028,0.335257,-0.211048,-nan,
3496.48,1,1,1,-nan,0.603604,0.664464,1.20856,-0.000171806,0.396396,0.335536,-0.208562,-nan,
3496.5,1,1,1,-nan,0.603604,0.664464,1.20856,-0.000171806,0.396396,0.335536,-0.208562,-nan,
3496.52,1,1,1,-nan,0.60174,0.663537,1.20645,-0.000254642,0.39826,0.336463,-0.206454,-nan,
3496.54,1,1,1,-nan,0.60174,0.663537,1.20645,-0.000254642,0.39826,0.336463,-0.206454,-nan,
3496.56,1,1,1,-nan,0.600333,0.662465,1.20553,-0.000311488,0.399667,0.337535,-0.205533,-nan,
3496.58,1,1,1,-nan,0.599165,0.661633,1.20446,-0.000388747,0.400835,0.338367,-0.204461,-nan,
3496.6,1,1,1,-nan,0.599165,0.661633,1.20446,-0.000388747,0.400835,0.338367,-0.204461,-nan,
3496.62,1,1,1,-nan,0.597535,0.660115,1.20384,-0.000527485,0.402465,0.339885,-0.203843,-nan,
3496.64,1,1,1,-nan,0.597535,0.660115,1.20384,-0.000527485,0.402465,0.339885,-0.203843,-nan,
3496.66,1,1,1,-nan,0.59633,0.658696,1.20398,-0.000591539,0.40367,0.341304,-0.203975,-nan,
3496.68,1,1,1,-nan,0.595352,0.657562,1.20387,-0.000799635,0.404648,0.342438,-0.203868,-nan,
3496.7,1,1,1,-nan,0.595352,0.657562,1.20387,-0.000799635,0.404648,0.342438,-0.203868,-nan,
3496.72,1,1,1,-nan,0.594058,0.655702,1.20446,-0.000928114,0.405942,0.344298,-0.20446,-nan,
3496.74,1,1,1,-nan,0.594058,0.655702,1.20446,-0.000928114,0.405942,0.344298,-0.20446,-nan,
3496.76,1,1,1,-nan,0.593131,0.654088,1.20563,-0.000969298,0.406869,0.345912,-0.205627,-nan,
3496.78,1,1,1,-nan,0.5924,0.652725,1.20631,-0.00115791,0.4076,0.347275,-0.206312,-nan,
3496.8,1,1,1,-nan,0.5924,0.652725,1.20631,-0.00115791,0.4076,0.347275,-0.206312,-nan,
3496.82,1,1,1,-nan,0.591473,0.650598,1.20799,-0.00125327,0.408527,0.349402,-0.207986,-nan,
3496.84,1,1,1,-nan,0.591473,0.650598,1.20799,-0.00125327,0.408527,0.349402,-0.207986,-nan,
3496.86,1,1,1,-nan,0.590881,0.649603,1.20833,-0.00125619,0.409119,0.350397,-0.208327,-nan,
3496.88,1,1,1,-nan,0.59054,0.650333,1.20644,-0.00123507,0.40946,0.349667,-0.206437,-nan,
3496.9,1,1,1,-nan,0.59054,0.650333,1.20644,-0.00123507,0.40946,0.349667,-0.206437,-nan,
3496.92,1,1,1,-nan,0.590104,0.650835,1.20483,-0.00136642,0.409896,0.349165,-0.204825,-nan,
3496.94,1,1,1,-nan,0.590104,0.650835,1.20483,-0.00136642,0.409896,0.349165,-0.204825,-nan,
3496.96,1,1,1,-nan,0.589839,0.650904,1.20444,-0.00136002,0.410161,0.349096,-0.20444,-nan,
3496.98,1,1,1,-nan,0.589689,0.651065,1.20363,-0.00142345,0.410311,0.348935,-0.203633,-nan,
3497,1,1,1,-nan,0.589689,0.651065,1.20363,-0.00142345,0.410311,0.348935,-0.203633,-nan,
3497.02,1,1,1,-nan,0.589581,0.650904,1.20349,-0.00134786,0.410419,0.349096,-0.203488,-nan,
3497.04,1,1,1,-nan,0.589581,0.650904,1.20349,-0.00134786,0.410419,0.349096,-0.203488,-nan,
3497.06,1,1,1,-nan,0.589561,0.65052,1.20375,-0.00140677,0.410439,0.34948,-0.203745,-nan,
3497.08,1,1,1,-nan,0.589613,0.650245,1.20371,-0.00149108,0.410387,0.349755,-0.20371,-nan,
3497.1,1,1,1,-nan,0.589613,0.650245,1.20371,-0.00149108,0.410387,0.349755,-0.20371,-nan,
3497.12,1,1,1,-nan,0.589767,0.649559,1.20419,-0.00158553,0.410233,0.350441,-0.204194,-nan,
3497.14,1,1,1,-nan,0.589767,0.649559,1.20419,-0.00158553,0.410233,0.350441,-0.204194,-nan,
3497.16,1,1,1,-nan,0.58991,0.648808,1.20513,-0.00167993,0.41009,0.351192,-0.205134,-nan,
3497.18,1,1,1,-nan,0.590053,0.648158,1.20564,-0.00165934,0.409947,0.351842,-0.205637,-nan,
3497.2,1,1,1,-nan,0.590053,0.648158,1.20564,-0.00165934,0.409947,0.351842,-0.205637,-nan,
3497.22,1,1,1,-nan,0.59031,0.647055,1.20681,-0.00168723,0.40969,0.352945,-0.206815,-nan,
3497.25,1,1,1,-nan,0.590584,0.647386,1.2059,-0.00172589,0.409416,0.352614,-0.205904,-nan,
3497.26,1,1,1,-nan,0.590584,0.647386,1.2059,-0.00172589,0.409416,0.352614,-0.205904,-nan,
3497.28,1,1,1,-nan,0.590698,0.648218,1.20437,-0.00186038,0.409302,0.351782,-0.204371,-nan,
3497.3,1,1,1,-nan,0.590698,0.648218,1.20437,-0.00186038,0.409302,0.351782,-0.204371,-nan,
3497.32,1,1,1,-nan,0.590978,0.649631,1.20212,-0.00196904,0.409022,0.350369,-0.202124,-nan,
3497.34,1,1,1,-nan,0.590978,0.649631,1.20212,-0.00196904,0.409022,0.350369,-0.202124,-nan,
3497.36,1,1,1,-nan,0.591269,0.650375,1.20108,-0.00204379,0.408731,0.349625,-0.201076,-nan,
3497.38,1,1,1,-nan,0.591533,0.651131,1.19997,-0.00209802,0.408467,0.348869,-0.199972,-nan,
3497.4,1,1,1,-nan,0.591533,0.651131,1.19997,-0.00209802,0.408467,0.348869,-0.199972,-nan,
3497.42,1,1,1,-nan,0.591959,0.651804,1.19913,-0.00202303,0.408041,0.348196,-0.199126,-nan,
3497.44,1,1,1,-nan,0.591959,0.651804,1.19913,-0.00202303,0.408041,0.348196,-0.199126,-nan,
3497.46,1,1,1,-nan,0.592366,0.652046,1.19919,-0.0019443,0.407634,0.347954,-0.199189,-nan,
3497.48,1,1,1,-nan,0.592744,0.652286,1.19857,-0.00179046,0.407256,0.347714,-0.198567,-nan,
3497.5,1,1,1,-nan,0.592744,0.652286,1.19857,-0.00179046,0.407256,0.347714,-0.198567,-nan,
3497.52,1,1,1,-nan,0.593378,0.652312,1.19853,-0.00167737,0.406622,0.347688,-0.198528,-nan,
3497.54,1,1,1,-nan,0.593378,0.652312,1.19853,-0.00167737,0.406622,0.347688,-0.198528,-nan,
3497.56,1,1,1,-nan,0.593972,0.652098,1.19876,-0.00164532,0.406028,0.347902,-0.198756,-nan,
3497.58,1,1,1,-nan,0.594778,0.651757,1.19913,-0.00156942,0.405222,0.348243,-0.199125,-nan,
3497.6,1,1,1,-nan,0.594778,0.651757,1.19913,-0.00156942,0.405222,0.348243,-0.199125,-nan,
3497.62,1,1,1,-nan,0.595375,0.651471,1.19905,-0.00169922,0.404625,0.348529,-0.19905,-nan,
3497.64,1,1,1,-nan,0.595375,0.651471,1.19905,-0.00169922,0.404625,0.348529,-0.19905,-nan,
3497.66,1,1,1,-nan,0.595855,0.651548,1.19843,-0.00171407,0.404145,0.348452,-0.198431,-nan,
3497.68,1,1,1,-nan,0.595938,0.653011,1.19447,-0.00182651,0.404062,0.346989,-0.194474,-nan,
3497.7,1,1,1,-nan,0.595938,0.653011,1.19447,-0.00182651,0.404062,0.346989,-0.194474,-nan,
3497.72,1,1,1,-nan,0.596027,0.653958,1.19186,-0.00175742,0.403973,0.346042,-0.19186,-nan,
3497.74,1,1,1,-nan,0.596027,0.653958,1.19186,-0.00175742,0.403973,0.346042,-0.19186,-nan,
3497.76,1,1,1,-nan,0.596283,0.654606,1.19018,-0.00180921,0.403717,0.345394,-0.190184,-nan,
3497.78,1,1,1,-nan,0.596471,0.655229,1.18853,-0.00180569,0.403529,0.344771,-0.18853,-nan,
3497.8,1,1,1,-nan,0.596471,0.655229,1.18853,-0.00180569,0.403529,0.344771,-0.18853,-nan,
3497.82,1,1,1,-nan,0.596911,0.655734,1.18716,-0.00190286,0.403089,0.344266,-0.187163,-nan,
3497.84,1,1,1,-nan,0.596911,0.655734,1.18716,-0.00190286,0.403089,0.344266,-0.187163,-nan,
3497.86,1,1,1,-nan,0.597358,0.655887,1.18673,-0.00190194,0.402642,0.344113,-0.186734,-nan,
3497.88,1,1,1,-nan,0.597763,0.656047,1.18615,-0.0018867,0.402237,0.343953,-0.186154,-nan,
3497.9,1,1,1,-nan,0.597763,0.656047,1.18615,-0.0018867,0.402237,0.343953,-0.186154,-nan,
3497.92,1,1,1,-nan,0.598497,0.656023,1.18592,-0.00182704,0.401503,0.343977,-0.185915,-nan,
3497.94,1,1,1,-nan,0.598497,0.656023,1.18592,-0.00182704,0.401503,0.343977,-0.185915,-nan,
3497.96,1,1,1,-nan,0.599148,0.655823,1.18642,-0.00166214,0.400852,0.344177,-0.18642,-nan,
3497.98,1,1,1,-nan,0.599701,0.655609,1.18615,-0.00156241,0.400299,0.344391,-0.186154,-nan,
3498,1,1,1,-nan,0.599701,0.655609,1.18615,-0.00156241,0.400299,0.344391,-0.186154,-nan,
3498.02,1,1,1,-nan,0.600591,0.655097,1.18686,-0.00155537,0.399409,0.344903,-0.186859,-nan,
3498.04,1,1,1,-nan,0.600591,0.655097,1.18686,-0.00155537,0.399409,0.344903,-0.186859,-nan,
3498.06,1,1,1,-nan,0.601139,0.655213,1.18642,-0.00157441,0.398861,0.344787,-0.186417,-nan,
3498.08,1,1,1,-nan,0.601141,0.656593,1.18364,-0.00143629,0.398859,0.343407,-0.183638,-nan,
3498.1,1,1,1,-nan,0.601141,0.656593,1.18364,-0.00143629,0.398859,0.343407,-0.183638,-nan,
3498.12,1,1,1,-nan,0.601389,0.657997,1.18055,-0.00149293,0.398611,0.342003,-0.180549,-nan,
3498.14,1,1,1,-nan,0.601389,0.657997,1.18055,-0.00149293,0.398611,0.342003,-0.180549,-nan,
3498.16,1,1,1,-nan,0.601763,0.65878,1.1793,-0.00147088,0.398237,0.34122,-0.179296,-nan,
3498.18,1,1,1,-nan,0.602073,0.659513,1.17738,-0.00128838,0.397927,0.340487,-0.177384,-nan,
3498.2,1,1,1,-nan,0.602073,0.659513,1.17738,-0.00128838,0.397927,0.340487,-0.177384,-nan,
3498.22,1,1,1,-nan,0.602697,0.660225,1.17605,-0.00118048,0.397303,0.339775,-0.17605,-nan,
3498.24,1,1,1,-nan,0.602697,0.660225,1.17605,-0.00118048,0.397303,0.339775,-0.17605,-nan,
3498.26,1,1,1,-nan,0.603303,0.660546,1.1756,-0.00111957,0.396697,0.339454,-0.1756,-nan,
3498.28,1,1,1,-nan,0.60381,0.660838,1.17504,-0.00133604,0.39619,0.339162,-0.175038,-nan,
3498.3,1,1,1,-nan,0.60381,0.660838,1.17504,-0.00133604,0.39619,0.339162,-0.175038,-nan,
3498.32,1,1,1,-nan,0.604697,0.660968,1.17518,-0.00136524,0.395303,0.339032,-0.175183,-nan,
3498.34,1,1,1,-nan,0.605489,0.660865,1.17581,-0.00135273,0.394511,0.339135,-0.175811,-nan,
3498.36,1,1,1,-nan,0.605489,0.660865,1.17581,-0.00135273,0.394511,0.339135,-0.175811,-nan,
3498.38,1,1,1,-nan,0.606198,0.660773,1.17614,-0.00138545,0.393802,0.339227,-0.176144,-nan,
3498.4,1,1,1,-nan,0.606198,0.660773,1.17614,-0.00138545,0.393802,0.339227,-0.176144,-nan,
3498.42,1,1,1,-nan,0.607313,0.660397,1.17723,-0.00137253,0.392687,0.339603,-0.17723,-nan,
3498.44,1,1,1,-nan,0.607313,0.660397,1.17723,-0.00137253,0.392687,0.339603,-0.17723,-nan,
3498.46,1,1,1,-nan,0.608036,0.660714,1.17742,-0.00125905,0.391964,0.339286,-0.177418,-nan,
3498.48,1,1,1,-nan,0.608223,0.662445,1.17507,-0.00122968,0.391777,0.337555,-0.175072,-nan,
3498.5,1,1,1,-nan,0.608223,0.662445,1.17507,-0.00122968,0.391777,0.337555,-0.175072,-nan,
3498.52,1,1,1,-nan,0.608698,0.664306,1.1731,-0.00118265,0.391302,0.335694,-0.173097,-nan,
3498.54,1,1,1,-nan,0.608698,0.664306,1.1731,-0.00118265,0.391302,0.335694,-0.173097,-nan,
3498.56,1,1,1,-nan,0.609229,0.665408,1.17232,-0.00127308,0.390771,0.334592,-0.17232,-nan,
3498.58,1,1,1,-nan,0.609944,0.666645,1.17193,-0.00119427,0.390056,0.333355,-0.171925,-nan,
3498.6,1,1,1,-nan,0.609944,0.666645,1.17193,-0.00119427,0.390056,0.333355,-0.171925,-nan,
3498.62,1,1,1,-nan,0.610473,0.667418,1.1716,-0.00111198,0.389527,0.332582,-0.171603,-nan,
3498.64,1,1,1,-nan,0.610473,0.667418,1.1716,-0.00111198,0.389527,0.332582,-0.171603,-nan,
3498.66,1,1,1,-nan,0.611244,0.667914,1.17242,-0.00105486,0.388756,0.332086,-0.172419,-nan,
3498.68,1,1,1,-nan,0.611908,0.668349,1.1727,-0.00105732,0.388092,0.331651,-0.172702,-nan,
3498.7,1,1,1,-nan,0.611908,0.668349,1.1727,-0.00105732,0.388092,0.331651,-0.172702,-nan,
3498.72,1,1,1,-nan,0.613,0.668587,1.17413,-0.00106483,0.387,0.331413,-0.174128,-nan,
3498.74,1,1,1,-nan,0.613,0.668587,1.17413,-0.00106483,0.387,0.331413,-0.174128,-nan,
3498.76,1,1,1,-nan,0.613964,0.668531,1.17577,-0.0011486,0.386036,0.331469,-0.175766,-nan,
3498.78,1,1,1,-nan,0.614805,0.668476,1.17697,-0.00114422,0.385195,0.331524,-0.176966,-nan,
3498.8,1,1,1,-nan,0.614805,0.668476,1.17697,-0.00114422,0.385195,0.331524,-0.176966,-nan,
3498.82,1,1,1,-nan,0.616134,0.668131,1.17903,-0.00100917,0.383866,0.331869,-0.179028,-nan,
3498.84,1,1,1,-nan,0.616134,0.668131,1.17903,-0.00100917,0.383866,0.331869,-0.179028,-nan,
3498.86,1,1,1,-nan,0.616848,0.668411,1.18021,-0.000998853,0.383152,0.331589,-0.180213,-nan,
3498.88,1,1,1,-nan,0.616645,0.67014,1.17923,-0.00108878,0.383355,0.32986,-0.179226,-nan,
3498.9,1,1,1,-nan,0.616645,0.67014,1.17923,-0.00108878,0.383355,0.32986,-0.179226,-nan,
3498.92,1,1,1,-nan,0.61667,0.671956,1.17882,-0.00113877,0.38333,0.328044,-0.178818,-nan,
3498.94,1,1,1,-nan,0.616882,0.672998,1.17917,-0.00114946,0.383118,0.327002,-0.179168,-nan,
3498.96,1,1,1,-nan,0.616882,0.672998,1.17917,-0.00114946,0.383118,0.327002,-0.179168,-nan,
3498.98,1,1,1,-nan,0.617172,0.674154,1.1798,-0.00112077,0.382828,0.325846,-0.179799,-nan,
3499,1,1,1,-nan,0.617172,0.674154,1.1798,-0.00112077,0.382828,0.325846,-0.179799,-nan,
