0821_rse_uav_circle_A.csv
x,y,z,r,p,y,ori,vx,vy,vz,ms,dpth,t,
1.14109,0.63339,1.16206,0.0446425,0.0142386,0.000172346,0.046857,-0.180448,0.108648,-0.156502,0,0,0.833381,
1.13875,0.63574,1.15943,0.0542345,0.016969,-0.0023636,0.0568948,-0.180448,0.108648,-0.156502,0,0,0.850093,
1.13686,0.637408,1.15704,0.0494844,0.0163279,-0.000302168,0.0521113,-0.173614,0.0980982,-0.156778,0,0,0.864104,
1.13402,0.640196,1.15387,0.0554299,0.0152988,-0.00199182,0.0575511,-0.173614,0.0980982,-0.156778,0,0,0.881058,
1.13311,0.641,1.15261,0.0489552,0.0136411,-0.000711784,0.0508295,-0.164846,0.0886574,-0.150625,0,0,0.894378,
1.12936,0.64444,1.1485,0.0517377,0.0181645,-0.00216385,0.0548942,-0.164846,0.0886574,-0.150625,0,0,0.915807,
1.12688,0.646522,1.14611,0.0474141,0.0163268,0.00107702,0.0501492,-0.173738,0.091885,-0.132866,0,0,0.929757,
1.12403,0.648837,1.14356,0.0498749,0.0165156,-0.00116479,0.0525598,-0.173738,0.091885,-0.132866,0,0,0.948801,
1.12155,0.650849,1.14162,0.0533068,0.0165292,-0.00321452,0.0559278,-0.175368,0.0849018,-0.107698,0,0,0.966559,
1.11963,0.652337,1.14007,0.0491816,0.0144351,-0.00233689,0.0513253,-0.175368,0.0849018,-0.107698,0,0,0.981514,
1.11715,0.654326,1.13833,0.0463425,0.0146357,-0.00159597,0.0486356,-0.189211,0.0838032,-0.0819648,0,0,1.00046,
1.11715,0.654326,1.13833,0.0463425,0.0146357,-0.00159597,0.0486356,-0.189211,0.0838032,-0.0819648,0,0,1.01444,
1.11324,0.657203,1.13622,0.04519,0.0118584,-0.00167778,0.0467594,-0.190097,0.0724072,-0.0527507,0,0,1.03009,
1.10967,0.659746,1.13492,0.0492644,0.0158621,-0.00109855,0.0517746,-0.190097,0.0724072,-0.0527507,0,0,1.05301,
1.10649,0.661718,1.13403,0.044924,0.013379,0.000958119,0.0468773,-0.191086,0.0700949,-0.0265861,0,0,1.06791,
1.10505,0.662827,1.13391,0.0547106,0.0179846,-0.00120188,0.0576128,-0.191086,0.0700949,-0.0265861,0,0,1.08509,
1.10184,0.664634,1.13361,0.0483894,0.0136716,0.000191683,0.0502825,-0.193645,0.0590946,0.00922756,0,0,1.10019,
1.10019,0.665697,1.13365,0.0547493,0.0167415,-0.000737292,0.0572618,-0.193645,0.0590946,0.00922756,0,0,1.11247,
1.09661,0.667819,1.13388,0.0537544,0.0165954,-0.000976418,0.0562734,-0.193645,0.0590946,0.00922756,0,0,1.13315,
1.09407,0.669302,1.13453,0.0567733,0.0174381,-0.000349988,0.0593943,-0.184355,0.0565216,0.0253696,0,0,1.14631,
1.0907,0.670904,1.13514,0.0483118,0.0144704,0.0021074,0.0504614,-0.184355,0.0565216,0.0253696,0,0,1.16717,
1.08863,0.67206,1.13591,0.0523512,0.0168919,-0.000945652,0.0550241,-0.187587,0.0504918,0.0621541,0,0,1.17973,
1.0854,0.673743,1.13746,0.0554849,0.0171047,-0.000483533,0.0580668,-0.187587,0.0504918,0.0621541,0,0,1.20052,
1.0844,0.674171,1.138,0.0547879,0.0171268,-0.00143859,0.0574316,-0.189929,0.0468714,0.0979425,0,0,1.21454,
1.08062,0.675765,1.13993,0.0426037,0.0124681,0.00260809,0.0444514,-0.189929,0.0468714,0.0979425,0,0,1.23403,
1.0778,0.677129,1.14194,0.0564774,0.0172139,-0.000555004,0.059049,-0.181157,0.0405387,0.111433,0,0,1.2489,
1.07468,0.678473,1.14439,0.0607366,0.0182807,-0.00144964,0.0634565,-0.181157,0.0405387,0.111433,0,0,1.26643,
1.07286,0.678999,1.14533,0.0506432,0.0147006,0.00219324,0.0527634,-0.184405,0.0403962,0.13678,0,0,1.28248,
1.06975,0.680328,1.14815,0.0571363,0.0175445,-0.000934442,0.0597837,-0.184405,0.0403962,0.13678,0,0,1.29875,
1.06755,0.68113,1.15011,0.0581988,0.0168722,-0.000259325,0.0605972,-0.181143,0.0345462,0.149022,0,0,1.31609,
1.06417,0.68221,1.15294,0.0546255,0.0160381,0.000268127,0.0569292,-0.181143,0.0345462,0.149022,0,0,1.3319,
1.06136,0.68307,1.15543,0.0550713,0.0161296,-0.00131895,0.0574096,-0.182236,0.0326269,0.162184,0,0,1.34893,
1.05908,0.6837,1.15756,0.0537029,0.0161269,0.00252914,0.056109,-0.182236,0.0326269,0.162184,0,0,1.36455,
1.05564,0.684656,1.16062,0.0549185,0.0157722,0.00187149,0.0571544,-0.19368,0.0203377,0.173834,0,0,1.38373,
1.05288,0.685329,1.16325,0.0516265,0.0139912,0.00259234,0.0535336,-0.19368,0.0203377,0.173834,0,0,1.40118,
1.05067,0.685972,1.16556,0.0606428,0.0194665,0.00193598,0.0637012,-0.193835,0.0157847,0.18161,0,0,1.41896,
1.0479,0.686618,1.16804,0.0557814,0.0158628,0.0012648,0.0579967,-0.193835,0.0157847,0.18161,0,0,1.43089,
1.04372,0.687544,1.17168,0.0571057,0.0186012,0.00096747,0.0600573,-0.193835,0.0157847,0.18161,0,0,1.45139,
1.0404,0.68818,1.17475,0.0560036,0.0159883,0.00225567,0.0582669,-0.191514,0.00378994,0.17642,0,0,1.47348,
1.03692,0.688915,1.17777,0.0642621,0.0191479,0.0017659,0.0670603,-0.191514,0.00378994,0.17642,0,0,1.48676,
1.03535,0.689114,1.17907,0.0606269,0.0183524,0.00119499,0.0633437,-0.179991,-0.00565342,0.156706,0,0,1.50342,
1.03233,0.689403,1.18118,0.0588064,0.0181097,0.00247298,0.0615592,-0.179991,-0.00565342,0.156706,0,0,1.51885,
1.02892,0.689796,1.18354,0.0557487,0.0168336,0.00212258,0.0582557,-0.183603,0.00813152,0.149788,0,0,1.53909,
1.02714,0.689962,1.1846,0.0522418,0.0150307,0.00439644,0.0545064,-0.183603,0.00813152,0.149788,0,0,1.55238,
1.02387,0.690355,1.18666,0.0578989,0.018322,0.00272506,0.0607653,-0.187434,-0.00131089,0.129386,0,0,1.56806,
1.02104,0.690639,1.18823,0.0626241,0.0196117,0.00161532,0.0656269,-0.187434,-0.00131089,0.129386,0,0,1.58567,
1.01817,0.690684,1.18919,0.052386,0.0167786,0.00452277,0.0551564,-0.177576,-0.0203143,0.103297,0,0,1.60126,
1.01522,0.690941,1.19025,0.0595807,0.0181999,0.00301966,0.0623446,-0.177576,-0.0203143,0.103297,0,0,1.61873,
1.01189,0.690953,1.19108,0.058103,0.0168399,0.00261905,0.060529,-0.17353,-0.0203075,0.068025,0,0,1.63776,
1.00966,0.691047,1.19169,0.0660216,0.0214808,0.0021328,0.069438,-0.17353,-0.0203075,0.068025,0,0,1.65172,
1.0066,0.691153,1.1917,0.0646622,0.0214437,0.00217932,0.0681366,-0.183622,-0.0293664,0.0525362,0,0,1.66868,
1.00384,0.691003,1.19165,0.0612885,0.0204144,0.00300772,0.0646388,-0.183622,-0.0293664,0.0525362,0,0,1.68521,
1.00098,0.690876,1.19122,0.0557147,0.0186862,0.00475795,0.0589143,-0.170472,-0.0343583,0.0166767,0,0,1.70209,
0.998786,0.690831,1.19114,0.063998,0.0207523,0.000796414,0.0672743,-0.170472,-0.0343583,0.0166767,0,0,1.72214,
0.994807,0.690439,1.18978,0.0546675,0.0190175,0.00257635,0.0579143,-0.170472,-0.0343583,0.0166767,0,0,1.74061,
0.990688,0.690164,1.18842,0.0586599,0.0200071,0.00342878,0.0620394,-0.16998,-0.0380821,-0.0059577,0,0,1.76312,
0.987376,0.689729,1.18706,0.063558,0.0209324,0.000352069,0.0669126,-0.177556,-0.0592806,-0.0335522,0,0,1.77958,
0.986215,0.689622,1.18627,0.058997,0.0206338,0.00256551,0.0625279,-0.177556,-0.0592806,-0.0335522,0,0,1.79359,
0.982862,0.689062,1.18432,0.0585431,0.02113,0.0015531,0.0622425,-0.164279,-0.052294,-0.0681732,0,0,1.80898,
0.979368,0.688585,1.18203,0.0593052,0.0219737,0.00185199,0.0632521,-0.164279,-0.052294,-0.0681732,0,0,1.82526,
0.977755,0.688191,1.18078,0.053359,0.0190562,0.00398648,0.0567633,-0.164279,-0.052294,-0.0681732,0,0,1.84209,
0.97364,0.687603,1.17755,0.0571115,0.0205001,0.00326529,0.0607347,-0.162091,-0.0549722,-0.0883647,0,0,1.85959,
0.972541,0.687323,1.17656,0.0576215,0.0201796,0.00175569,0.0610605,-0.162091,-0.0549722,-0.0883647,0,0,1.87231,
0.969727,0.686677,1.17398,0.0544876,0.0205909,0.00310648,0.0583004,-0.166218,-0.0709223,-0.104452,0,0,1.88848,
0.967461,0.686301,1.17175,0.0552436,0.0213225,0.00343736,0.0592803,-0.166218,-0.0709223,-0.104452,0,0,1.90344,
0.964158,0.68561,1.16869,0.0684683,0.025636,-0.000303432,0.0731128,-0.151314,-0.0690005,-0.12714,0,0,1.92247,
0.963054,0.685225,1.16733,0.059981,0.0222941,0.00131092,0.0639888,-0.151314,-0.0690005,-0.12714,0,0,1.93767,
0.958473,0.683986,1.16253,0.0580082,0.0209152,0.0032119,0.0617145,-0.146856,-0.0748397,-0.142559,0,0,1.9547,
0.955181,0.683096,1.15871,0.0614979,0.0228129,0.00174553,0.0655961,-0.146856,-0.0748397,-0.142559,0,0,1.96799,
0.95246,0.68216,1.15541,0.0582209,0.0213888,0.0019906,0.0620363,-0.146856,-0.0748397,-0.142559,0,0,1.98644,
0.950242,0.681349,1.15262,0.0520449,0.0193986,0.00189127,0.0555568,-0.156069,-0.0819405,-0.147675,0,0,2.00402,
0.946822,0.680417,1.14887,0.0640283,0.0229412,0.000485829,0.0680093,-0.156069,-0.0819405,-0.147675,0,0,2.01832,
0.943446,0.679041,1.14472,0.0548236,0.02009,0.00223059,0.0584094,-0.154333,-0.0836775,-0.150445,0,0,2.03705,
0.942825,0.67894,1.1442,0.0612444,0.0213247,0.00174627,0.0648556,-0.154333,-0.0836775,-0.150445,0,0,2.05202,
0.942825,0.67894,1.1442,0.0612444,0.0213247,0.00174627,0.0648556,-0.150444,-0.0864627,-0.153042,0,0,2.07124,
0.935733,0.675928,1.13551,0.0543705,0.0189494,0.00275296,0.0576184,-0.150444,-0.0864627,-0.153042,0,0,2.08722,
0.933395,0.675064,1.13299,0.0583718,0.0211461,0.00220191,0.0621001,-0.143703,-0.100668,-0.149263,0,0,2.10219,
0.93064,0.673789,1.12981,0.05571,0.0210795,0.0024126,0.0595887,-0.143703,-0.100668,-0.149263,0,0,2.12066,
0.929078,0.672977,1.12804,0.0580469,0.0218222,0.00162534,0.0620169,-0.159267,-0.111642,-0.134157,0,0,2.14014,
0.925191,0.671226,1.12406,0.0617172,0.0245044,-0.00101648,0.0664218,-0.159267,-0.111642,-0.134157,0,0,2.15508,
0.921756,0.669584,1.12078,0.0598228,0.023858,0.000197096,0.0644016,-0.159267,-0.111642,-0.134157,0,0,2.17077,
0.918418,0.667825,1.11773,0.0581118,0.0230824,0.00186512,0.0625349,-0.145589,-0.109393,-0.112889,0,0,2.18616,
0.916834,0.666987,1.11652,0.0650331,0.0251268,0.000172465,0.069715,-0.145589,-0.109393,-0.112889,0,0,2.20477,
0.913427,0.664961,1.11387,0.0600749,0.0223931,0.000901375,0.0641084,-0.155533,-0.11997,-0.0927448,0,0,2.22395,
0.91185,0.664036,1.11262,0.0597985,0.0229174,0.00122395,0.064037,-0.155533,-0.11997,-0.0927448,0,0,2.23908,
0.908506,0.661971,1.11063,0.0650913,0.0256475,-0.00202255,0.0700136,-0.148333,-0.131479,-0.0731119,0,0,2.25444,
0.905752,0.660259,1.10906,0.0593032,0.0246541,-0.000439345,0.0642289,-0.151822,-0.125985,-0.0336104,0,0,2.27133,
0.90232,0.658222,1.10757,0.0598464,0.0260016,0.00200209,0.0652561,-0.151822,-0.125985,-0.0336104,0,0,2.29125,
0.899055,0.655831,1.1065,0.0553761,0.0233069,0.00133132,0.0600803,-0.139987,-0.137981,-0.0147779,0,0,2.31104,
0.895705,0.653771,1.10582,0.060933,0.0269418,0.000784474,0.0666168,-0.139987,-0.137981,-0.0147779,0,0,2.32529,
0.891812,0.650945,1.10549,0.058579,0.0264313,0.00160063,0.064265,-0.140581,-0.141703,0.0264163,0,0,2.34628,
0.890697,0.650131,1.10549,0.058155,0.0265746,0.00173749,0.0639402,-0.140581,-0.141703,0.0264163,0,0,2.36144,
0.887037,0.647255,1.10603,0.0604996,0.0288621,0.000522832,0.0670248,-0.133311,-0.146662,0.0530844,0,0,2.3779,
0.885371,0.645911,1.10624,0.0507677,0.0240206,0.00463445,0.0563031,-0.133311,-0.146662,0.0530844,0,0,2.39327,
0.882158,0.64328,1.10741,0.0549866,0.0252033,0.00312357,0.0605309,-0.133348,-0.152966,0.0961431,0,0,2.4102,
0.87735,0.639302,1.10974,0.0593972,0.0267698,0.000802703,0.0651445,-0.133348,-0.152966,0.0961431,0,0,2.44048,
0.875286,0.637417,1.1111,0.0653003,0.0291172,-0.000246997,0.0714995,-0.125351,-0.148105,0.119257,0,0,2.45671,
0.873346,0.6355,1.11241,0.0608586,0.0294108,-0.000717926,0.067604,-0.125351,-0.148105,0.119257,0,0,2.47404,
0.869633,0.632175,1.11525,0.060708,0.0314579,-0.000609622,0.0683834,-0.125351,-0.148105,0.119257,0,0,2.4897,
0.866451,0.629165,1.11798,0.0607056,0.0306022,0.000379349,0.0679766,-0.133377,-0.158111,0.170425,0,0,2.50602,
0.865425,0.628056,1.11876,0.054771,0.0285884,0.00211648,0.061791,-0.119114,-0.178923,0.179128,0,0,2.52329,
0.861764,0.624382,1.12226,0.050999,0.0274589,0.0056649,0.0581281,-0.119114,-0.178923,0.179128,0,0,2.54279,
0.858918,0.621293,1.1257,0.0560195,0.0283832,0.00344391,0.0628487,-0.118226,-0.165928,0.194187,0,0,2.55575,
0.857924,0.620114,1.12673,0.0500444,0.0251949,0.00480485,0.0561793,-0.118226,-0.165928,0.194187,0,0,2.57226,
0.85446,0.616281,1.13088,0.0529125,0.0277465,0.00320915,0.0597914,-0.12336,-0.170732,0.208474,0,0,2.59047,
0.853518,0.61522,1.13216,0.0560911,0.029253,0.00222655,0.0632695,-0.12336,-0.170732,0.208474,0,0,2.6041,
0.850221,0.611314,1.13652,0.0605049,0.0331378,0.00180513,0.0689801,-0.12336,-0.170732,0.208474,0,0,2.62398,
0.847364,0.607868,1.14026,0.0581283,0.0313491,0.00282233,0.0660622,-0.115798,-0.182562,0.219812,0,0,2.64283,
0.84457,0.604278,1.14381,0.0523619,0.0293213,0.00527009,0.0601746,-0.112054,-0.192881,0.219156,0,0,2.66119,
0.843573,0.603092,1.14501,0.0530001,0.0301734,0.00464649,0.0611014,-0.112054,-0.192881,0.219156,0,0,2.674,
0.84096,0.59952,1.1485,0.0521654,0.0332069,0.00337591,0.0618807,-0.112054,-0.192881,0.219156,0,0,2.69122,
0.839106,0.597131,1.15105,0.0574634,0.0341109,0.0035025,0.0668631,-0.104149,-0.19601,0.210262,0,0,2.71192,
0.83539,0.591963,1.15536,0.0450005,0.0332515,0.00807471,0.0564236,-0.0952938,-0.191687,0.197452,0,0,2.72903,
0.833691,0.589483,1.15765,0.0487169,0.0342148,0.00662911,0.059805,-0.0952938,-0.191687,0.197452,0,0,2.74276,
0.831739,0.58634,1.16035,0.0523574,0.0363314,0.00479514,0.0638344,-0.0952938,-0.191687,0.197452,0,0,2.75921,
0.830526,0.584503,1.16183,0.0521345,0.0364397,0.0050412,0.063729,-0.0878894,-0.198318,0.178334,0,0,2.77145,
0.828034,0.580459,1.16463,0.0463653,0.0339903,0.00600029,0.0577184,-0.0878894,-0.198318,0.178334,0,0,2.79352,
0.82564,0.576549,1.16709,0.0441571,0.0341393,0.00612797,0.0560665,-0.0878894,-0.198318,0.178334,0,0,2.80585,
0.824463,0.574581,1.16845,0.0496924,0.0356356,0.00423187,0.0612322,-0.0948774,-0.225731,0.164572,0,0,2.82451,
0.822534,0.571226,1.17026,0.0493271,0.0370626,0.00410615,0.0617727,-0.0800635,-0.209352,0.144484,0,0,2.84051,
0.819481,0.565778,1.17282,0.0488332,0.0375965,0.00437777,0.0617173,-0.0800635,-0.209352,0.144484,0,0,2.8592,
0.818384,0.563637,1.1737,0.0448775,0.0377156,0.00324779,0.0586623,-0.0740282,-0.217606,0.114066,0,0,2.87584,
0.816181,0.559683,1.17501,0.0484758,0.0388747,0.0038989,0.0621989,-0.0740282,-0.217606,0.114066,0,0,2.89225,
0.814559,0.556177,1.17601,0.0522041,0.0416524,0.00161268,0.0667749,-0.0823716,-0.230133,0.0992604,0,0,2.9103,
0.812476,0.551921,1.17662,0.0472146,0.0398958,0.00243287,0.0618217,-0.0823716,-0.230133,0.0992604,0,0,2.92599,
0.811142,0.549098,1.17696,0.0436911,0.0391667,0.00369066,0.0587366,-0.0823716,-0.230133,0.0992604,0,0,2.94308,
0.809318,0.544877,1.17716,0.0457451,0.0413252,0.00362698,0.0616959,-0.0721854,-0.23279,0.0558905,0,0,2.95923,
0.807547,0.541386,1.17683,0.0369715,0.03989,0.00760617,0.0548138,-0.0650304,-0.232559,0.0359233,0,0,2.97691,
0.806541,0.538545,1.17685,0.0465933,0.0430558,0.00278923,0.0634554,-0.0650304,-0.232559,0.0359233,0,0,2.99213,
0.804979,0.534849,1.17604,0.0362599,0.039887,0.00612248,0.0541683,-0.0650304,-0.232559,0.0359233,0,0,3.0093,
0.802969,0.529853,1.17474,0.0381695,0.0418254,0.00480643,0.0567581,-0.0635312,-0.231566,-0.00432767,0,0,3.02605,
0.801395,0.525433,1.17316,0.0302388,0.0390647,0.00673864,0.0497771,-0.0635312,-0.231566,-0.00432767,0,0,3.04533,
0.801395,0.525433,1.17316,0.0302388,0.0390647,0.00673864,0.0497771,-0.0396861,-0.234812,-0.0449748,0,0,3.05996,
0.799354,0.519637,1.17074,0.0333576,0.0410274,0.00599162,0.0531367,-0.0396861,-0.234812,-0.0449748,0,0,3.07976,
0.798691,0.516867,1.16932,0.0407628,0.0461695,0.00125359,0.0615804,-0.0544323,-0.23432,-0.0600057,0,0,3.09449,
0.797248,0.512456,1.16688,0.0391087,0.0448857,0.00315625,0.0595683,-0.0544323,-0.23432,-0.0600057,0,0,3.10831,
0.795973,0.508106,1.16412,0.035308,0.043388,0.00566726,0.0561463,-0.0345004,-0.230188,-0.0962358,0,0,3.12657,
0.795379,0.505867,1.16269,0.0366321,0.0446747,0.00327868,0.0578178,-0.0345004,-0.230188,-0.0962358,0,0,3.14188,
0.794772,0.503723,1.16115,0.0345531,0.0433028,0.00476222,0.0555375,-0.0254865,-0.238147,-0.113433,0,0,3.15986,
0.793911,0.500022,1.15853,0.0325117,0.0427669,0.00645868,0.0540239,-0.0254865,-0.238147,-0.113433,0,0,3.17467,
0.792684,0.494985,1.15459,0.0386635,0.0456621,0.00281091,0.0598546,-0.0254865,-0.238147,-0.113433,0,0,3.19254,
0.791963,0.491343,1.15165,0.0350117,0.0439738,0.00456112,0.0563302,-0.0173299,-0.234877,-0.137544,0,0,3.21119,
0.790962,0.486103,1.1474,0.0290167,0.0418926,0.00703459,0.0513591,-0.0173299,-0.234877,-0.137544,0,0,3.22569,
0.790646,0.484765,1.1464,0.036866,0.0439167,0.00475964,0.0574674,-0.0249991,-0.241926,-0.140124,0,0,3.2438,
0.790046,0.4812,1.14336,0.0385271,0.0451149,0.00395247,0.0593985,-0.0249991,-0.241926,-0.140124,0,0,3.25948,
0.789357,0.475323,1.1386,0.038242,0.0443952,0.00346944,0.0586455,-0.00016433,-0.238005,-0.148381,0,0,3.27712,
0.789009,0.473938,1.13742,0.0386607,0.0439169,0.00409207,0.0585909,-0.00016433,-0.238005,-0.148381,0,0,3.29499,
0.788505,0.468775,1.13338,0.0364735,0.0427443,0.00436963,0.056298,0.00153442,-0.228217,-0.142059,0,0,3.31008,
0.788051,0.464238,1.12988,0.0317158,0.0404077,0.00611851,0.0516539,0.00153442,-0.228217,-0.142059,0,0,3.32878,
0.787602,0.459924,1.12668,0.0322323,0.0415778,0.00652749,0.0529276,0.00224743,-0.225099,-0.133788,0,0,3.34764,
0.78758,0.458344,1.12556,0.0286029,0.0392387,0.00585269,0.0488403,0.00224743,-0.225099,-0.133788,0,0,3.36029,
0.787243,0.453307,1.12222,0.0341019,0.0408516,0.00488577,0.0533731,0.00838818,-0.224385,-0.117377,0,0,3.37929,
0.78718,0.451746,1.12126,0.0310665,0.039936,0.006191,0.0508972,0.00838818,-0.224385,-0.117377,0,0,3.39436,
0.78689,0.446764,1.11831,0.0378833,0.0433223,0.00486502,0.0576838,0.00868069,-0.230814,-0.101666,0,0,3.41245,
0.78683,0.443102,1.11643,0.0341686,0.0400107,0.00595485,0.0528725,0.00868069,-0.230814,-0.101666,0,0,3.42637,
0.786848,0.440829,1.11525,0.0317795,0.0399843,0.00693769,0.0514573,0.0186022,-0.229015,-0.0792128,0,0,3.44293,
0.786786,0.43571,1.11308,0.0322316,0.038716,0.00651651,0.0507149,0.0186022,-0.229015,-0.0792128,0,0,3.46061,
0.786872,0.431427,1.1115,0.036221,0.0416358,0.00533439,0.0553688,0.030042,-0.232634,-0.0622839,0,0,3.47805,
0.786901,0.427825,1.11024,0.0291555,0.0398581,0.00860066,0.0500256,0.030042,-0.232634,-0.0622839,0,0,3.49704,
0.786915,0.425491,1.10967,0.0266154,0.039905,0.00774805,0.0485025,0.0291376,-0.237044,-0.0318025,0,0,3.51441,
0.787239,0.420511,1.10876,0.0300014,0.0415211,0.00734476,0.0516599,0.0291376,-0.237044,-0.0318025,0,0,3.53109,
0.787467,0.416321,1.1084,0.0326219,0.0428851,0.00758517,0.0543145,0.0370315,-0.234188,-0.00130211,0,0,3.54819,
0.7878,0.413299,1.10829,0.0304844,0.0415945,0.00597145,0.0518396,0.0370315,-0.234188,-0.00130211,0,0,3.56503,
0.788061,0.409628,1.10836,0.0289126,0.0412163,0.00669521,0.0507094,0.0400958,-0.233749,0.0231824,0,0,3.58128,
0.788388,0.406071,1.10877,0.0323301,0.0418467,0.00608659,0.053151,0.0400958,-0.233749,0.0231824,0,0,3.59681,
0.788541,0.403163,1.10927,0.0312325,0.0410253,0.00801893,0.052081,0.0472124,-0.225701,0.0433343,0,0,3.61356,
0.789105,0.399748,1.10991,0.0280464,0.0411366,0.00815366,0.0503564,0.0472124,-0.225701,0.0433343,0,0,3.62877,
0.789735,0.394758,1.11141,0.0305429,0.0431591,0.00675395,0.0532178,0.0472124,-0.225701,0.0433343,0,0,3.64492,
0.789926,0.393919,1.11157,0.0268782,0.0429996,0.00650292,0.0510496,0.0460908,-0.224016,0.0771676,0,0,3.66381,
0.790648,0.388433,1.11407,0.0330869,0.0438721,0.00678594,0.0552767,0.0460908,-0.224016,0.0771676,0,0,3.67894,
