0821_rse_led_circle_C.csv
x,y,z,r,p,y,ori,vx,vy,vz,st_x,st_y,st_z,ugvx,ugvy,ugvz,ugv_vx,ugv_vy,ugv_vyaw,ms,dpth,t,
0.8359,0.529597,1.17666,6.6727e+186,2.13006e-315,6.93059e-310,0.0931445,-0.112302,-0.218468,0.0775559,0,0,0,1.02166,0.479686,0.271055,0.00400327,0.000637002,2.97765e-05,5,0.904579,24.0879,
0.835017,0.526481,1.17378,6.6727e+186,2.21266e-315,6.9306e-310,0.0920216,-0.147254,-0.220437,0.167164,0,0,0,1.02162,0.479699,0.271002,-0.000833564,7.84396e-05,-4.92344e-05,5,0.904702,24.1069,
0.832985,0.523081,1.174,6.6727e+186,2.29525e-315,6.9306e-310,0.0957901,-0.0997858,-0.165113,-0.0406894,0,0,0,1.02161,0.479656,0.270994,0.000107767,-0.000239947,-2.03723e-05,5,0.904521,24.1303,
0.831612,0.51983,1.17335,6.6727e+186,2.37785e-315,6.9306e-310,0.0946914,-0.0726629,-0.1739,-0.0358159,0,0,0,1.02161,0.479711,0.270961,0.000599361,0.00401463,-2.56149e-05,5,0.903751,24.1508,
0.829561,0.516812,1.17501,6.6727e+186,2.46044e-315,6.9306e-310,0.0929488,-0.0844434,-0.157112,-0.0383485,0,0,0,1.0216,0.479718,0.270973,0.00159589,-0.00129548,-1.50579e-05,5,0.90244,24.1699,
0.827764,0.513838,1.17569,6.6727e+186,2.54304e-315,6.93059e-310,0.0889391,-0.128661,-0.177898,0.0624018,0,0,0,1.02161,0.479673,0.271006,0.0026682,-0.00329274,-1.78146e-05,5,0.900234,24.1885,
0.825201,0.507699,1.17167,6.6727e+186,2.70822e-315,6.9306e-310,0.0923152,-0.0495079,-0.117305,0.020946,0,0,0,1.02166,0.479703,0.271018,0.0022274,0.00178962,1.52248e-05,5,0.898634,24.2071,
0.824382,0.504225,1.16815,6.6727e+186,2.79082e-315,6.93059e-310,0.0944974,-0.120689,-0.274917,-0.133134,0,0,0,1.02164,0.479701,0.271037,-0.00195364,0.000731739,-1.64036e-06,5,0.896916,24.2223,
0.822365,0.501345,1.16774,6.6727e+186,2.87341e-315,6.93065e-310,0.0932628,-0.100209,-0.252545,-0.16692,0,0,0,1.02161,0.479642,0.271005,-0.0026625,-0.000626461,-8.08192e-06,5,0.894006,24.2509,
0.821893,0.49815,1.16309,6.6727e+186,2.956e-315,6.9306e-310,0.0953384,-0.121529,-0.207758,-0.0640375,0,0,0,1.0216,0.479699,0.270965,-0.000925879,0.00204012,-2.19914e-05,5,0.890783,24.2712,
0.820694,0.495094,1.16077,6.6727e+186,3.03859e-315,6.9306e-310,0.0948326,-0.072213,-0.206539,-0.192184,0,0,0,1.02157,0.479739,0.270971,-0.0020791,-0.00575474,1.29775e-05,5,0.885593,24.2948,
0.817607,0.488684,1.15792,6.6727e+186,3.20378e-315,6.93059e-310,0.0950508,-0.0295831,-0.0993169,-0.143193,0,0,0,1.0216,0.47971,0.270985,0.00178368,-0.00491327,-4.87161e-06,5,0.883385,24.3158,
0.816966,0.485745,1.154,6.6727e+186,3.28642e-315,6.9306e-310,0.0932099,-0.135127,-0.250755,-0.159944,0,0,0,1.02161,0.479646,0.270973,0.000773954,0.00195606,-4.4124e-05,5,0.880122,24.3334,
0.816889,0.482748,1.14798,6.6727e+186,3.36906e-315,6.93059e-310,0.0965553,-0.0649308,-0.191267,-0.215772,0,0,0,1.02162,0.479689,0.27099,0.00410629,0.00533423,4.75412e-06,5,0.87855,24.3528,
0.815264,0.479399,1.14721,6.6727e+186,3.45171e-315,6.93059e-310,0.0946426,-0.0253359,-0.182001,-0.30208,0,0,0,1.02161,0.4797,0.270992,-0.00120498,-0.00182733,-3.61296e-05,5,0.872882,24.3822,
0.813543,0.473448,1.14037,6.6727e+186,3.61698e-315,6.93059e-310,0.0961321,-0.0197458,-0.149321,-0.134867,0,0,0,1.02159,0.479673,0.271025,-0.000334854,-0.00282196,-1.03249e-05,5,0.868771,24.4073,
0.811961,0.467177,1.13567,6.6727e+186,3.78226e-315,6.9306e-310,0.0952247,-0.0568845,-0.163552,-0.16605,0,0,0,1.02159,0.479731,0.271017,-0.00141521,0.00747486,-3.83979e-05,5,0.867479,24.4241,
0.811713,0.464019,1.13239,6.6727e+186,3.86489e-315,6.93065e-310,0.0944995,-0.102931,-0.248344,-0.236892,0,0,0,1.02162,0.479709,0.270984,0.000798754,-0.00559294,5.70262e-05,5,0.864443,24.4446,
0.81078,0.460921,1.13123,6.6727e+186,3.94753e-315,6.9306e-310,0.0970254,-0.0374089,-0.266354,-0.195101,0,0,0,1.02163,0.479695,0.270962,0.00169894,-0.00501469,6.7033e-05,5,0.862456,24.4643,
0.809881,0.457808,1.12977,6.6727e+186,4.03016e-315,6.93059e-310,0.0922637,-0.0155705,-0.205203,-0.140732,0,0,0,1.02161,0.479654,0.270985,-0.00258554,-0.00499675,-2.77817e-05,5,0.861622,24.4863,
0.808845,0.451455,1.12547,6.6727e+186,4.19543e-315,6.9306e-310,0.0970357,-0.0352913,-0.127357,-0.0755507,0,0,0,1.02162,0.47968,0.271024,0.000617787,0.00155324,-7.38252e-05,5,0.860145,24.5146,
0.80843,0.44869,1.12399,6.6727e+186,4.27806e-315,6.93059e-310,0.0941058,-0.0621021,-0.268879,-0.180059,0,0,0,1.02166,0.47973,0.271013,0.00272667,0.00273939,3.92113e-05,5,0.859944,24.5391,
0.808198,0.442042,1.12003,6.6727e+186,4.44332e-315,6.9306e-310,0.0961189,-0.00125138,-0.154092,-0.117705,0,0,0,1.02161,0.479691,0.271009,-0.00196973,0.000307864,2.54291e-06,5,0.860303,24.5636,
0.806181,0.4388,1.12585,6.6727e+186,4.52595e-315,6.93059e-310,0.0959748,-0.0614014,-0.26286,-0.174146,0,0,0,1.02158,0.479669,0.270965,0.000152685,-0.0014985,5.30618e-06,5,0.861339,24.5829,
0.806255,0.435728,1.12333,6.6727e+186,4.60858e-315,6.9306e-310,0.0948213,-0.0810017,-0.231054,0.143379,0,0,0,1.02162,0.479698,0.270958,0.00500387,-0.00154078,-5.36579e-06,5,0.862166,24.6024,
0.805927,0.432267,1.12383,6.6727e+186,4.69121e-315,6.93059e-310,0.0966961,-0.0346684,-0.235401,-0.0148884,0,0,0,1.02163,0.479699,0.270975,-0.00226567,-0.00087463,-6.72905e-06,5,0.863896,24.6223,
0.806232,0.429324,1.12297,6.6727e+186,4.77384e-315,6.9306e-310,0.0975859,-0.0341325,-0.202394,0.014515,0,0,0,1.02163,0.479672,0.271001,0.00461687,-0.00119591,2.20791e-05,5,0.865912,24.6438,
0.805986,0.422727,1.12455,6.6727e+186,4.93909e-315,6.93059e-310,0.0979003,0.0364631,-0.126519,-0.0315394,0,0,0,1.02161,0.479686,0.270999,-0.00435371,0.00371322,1.30869e-05,5,0.86953,24.6661,
0.805364,0.41973,1.128,6.67271e+186,8.10614e-317,6.9306e-310,0.0956932,-0.00644255,-0.283062,0.0494719,0,0,0,1.02161,0.479684,0.270998,0.000932933,-0.00357504,1.11085e-05,5,0.873128,24.6857,
0.805312,0.416223,1.1295,6.67271e+186,1.63685e-316,6.9306e-310,0.0948208,-0.0648791,-0.276474,0.196212,0,0,0,1.02164,0.479717,0.271007,-0.00287378,-0.00120965,-1.15822e-05,5,0.875921,24.7037,
0.804722,0.41298,1.13347,6.67271e+186,2.46307e-316,6.9306e-310,0.0951515,0.00135253,-0.220384,0.102922,0,0,0,1.02163,0.479658,0.271022,-0.00141105,0.000947221,-5.13305e-06,5,0.880857,24.7349,
0.804745,0.409641,1.13521,6.67271e+186,3.28929e-316,6.9306e-310,0.0965969,-0.0642645,-0.189451,0.208502,0,0,0,1.02163,0.479716,0.270985,0.00101791,0.00361405,-9.16325e-06,5,0.889287,24.7748,
0.804715,0.406102,1.13728,6.67271e+186,4.1155e-316,6.9306e-310,0.0990672,-0.00100781,-0.157774,0.122267,0,0,0,1.02162,0.479727,0.27097,0.00329793,0.00466407,6.41625e-06,5,0.89395,24.7936,
0.804003,0.402814,1.14337,6.67271e+186,4.94176e-316,6.9306e-310,0.0964607,-0.000867797,-0.223333,0.143496,0,0,0,1.02162,0.479693,0.270983,0.00212544,-0.00339268,8.72217e-06,5,0.895914,24.8157,
0.80494,0.399398,1.14273,6.67271e+186,5.76795e-316,6.9306e-310,0.0987089,0.00223897,-0.158469,0.246552,0,0,0,1.02162,0.479674,0.271024,0.00695079,-0.000642849,-2.23492e-05,5,0.902529,24.8369,
0.804845,0.389055,1.15356,6.67271e+186,8.24648e-316,6.93059e-310,0.0998197,0.0464162,-0.104781,0.074778,0,0,0,1.02163,0.479676,0.271018,0.00197979,0.000485228,-8.53516e-06,5,0.905477,24.857,
0.805756,0.382604,1.15742,6.67271e+186,9.89881e-316,6.93059e-310,0.103275,0.0100601,-0.206473,0.228969,0,0,0,1.02164,0.479693,0.271028,-0.00164388,-0.00236231,2.91347e-05,5,0.908023,24.8772,
0.805731,0.37921,1.16164,6.67271e+186,1.07249e-315,6.9306e-310,0.100037,-0.00314357,-0.306071,0.246329,0,0,0,1.02162,0.479691,0.270981,0.000668622,-0.00100829,4.03785e-05,5,0.912852,24.896,
0.806305,0.372143,1.16772,6.67271e+186,1.23773e-315,6.93059e-310,0.103457,-0.00903302,-0.240711,0.2023,0,0,0,1.02159,0.479706,0.270963,-0.00165741,0.000766338,-3.23665e-05,5,0.914383,24.9123,
0.806317,0.368623,1.17066,6.67271e+186,1.32034e-315,6.93058e-310,0.103812,0.0479955,-0.300244,0.273992,0,0,0,1.0216,0.479701,0.270979,0.00110712,-0.00095318,5.98974e-05,5,0.917121,24.9296,
0.807416,0.365403,1.17151,6.67271e+186,1.40295e-315,6.93059e-310,0.100701,0.0447239,-0.238724,0.196849,0,0,0,1.02161,0.479723,0.27101,-0.000837707,-0.00271627,-6.87722e-05,5,0.919502,24.9496,
0.808158,0.361956,1.17317,6.67271e+186,1.48556e-315,6.93058e-310,0.107009,0.0314459,-0.193184,0.12323,0,0,0,1.02164,0.479668,0.271002,0.00411877,-0.000720605,7.44568e-06,5,0.921321,24.9656,
0.807847,0.358242,1.17809,6.67271e+186,1.56817e-315,6.9306e-310,0.102725,0.0612754,-0.244445,0.103122,0,0,0,1.02163,0.479659,0.271019,-0.00239151,-0.00303844,-4.90396e-06,5,0.922116,24.9817,
0.808866,0.355156,1.17765,6.67271e+186,1.65078e-315,6.9306e-310,0.105578,0.0414893,-0.174346,0.193892,0,0,0,1.02164,0.479659,0.271035,0.00511596,0.00350438,-3.07907e-05,5,0.923185,24.9977,
0.809627,0.351419,1.17925,6.67271e+186,1.73339e-315,6.9306e-310,0.108552,0.013308,-0.169806,0.0836965,0,0,0,1.02163,0.479713,0.271018,-0.00476904,0.00368721,1.64779e-05,5,0.923904,25.0134,
0.810209,0.348564,1.17949,6.67271e+186,1.816e-315,6.9306e-310,0.106868,0.0555315,-0.21921,0.0776553,0,0,0,1.02163,0.479689,0.271012,-0.000534192,-0.00409219,4.14585e-05,5,0.923948,25.0286,
0.811167,0.344941,1.17913,6.67271e+186,1.89861e-315,6.93065e-310,0.110077,0.0573966,-0.185322,0.0279057,0,0,0,1.0216,0.479676,0.270997,-0.00227581,-0.0046539,3.64911e-05,5,0.924112,25.0428,
0.812365,0.342002,1.17921,6.67271e+186,1.98121e-315,6.9306e-310,0.107318,0.0343333,-0.164017,0.00723619,0,0,0,1.02159,0.47969,0.270997,-0.00335961,0.00304367,2.34367e-06,5,0.923881,25.0632,
0.812559,0.338377,1.1803,6.67271e+186,2.06382e-315,6.9306e-310,0.110608,0.0865953,-0.172724,-0.00288561,0,0,0,1.02161,0.479738,0.271015,0.00436501,0.00610216,9.70452e-06,5,0.923303,25.0803,
0.814308,0.335415,1.17689,6.67271e+186,2.14642e-315,6.93059e-310,0.109548,0.0386508,-0.187708,0.0378298,0,0,0,1.02161,0.479696,0.270985,0.000694276,-0.00427134,-1.52557e-07,5,0.921886,25.0969,
0.814876,0.331938,1.17829,6.67271e+186,2.22903e-315,6.9306e-310,0.108474,0.0868923,-0.203747,-0.100852,0,0,0,1.02164,0.479653,0.270983,0.000902339,-0.00286932,-3.45264e-07,5,0.920487,25.116,
0.816126,0.328842,1.17645,6.67271e+186,2.31163e-315,6.9306e-310,0.110779,0.0693927,-0.18582,0.00632203,0,0,0,1.02165,0.479689,0.271,0.00363972,0.00163544,1.04612e-05,5,0.918096,25.1371,
0.817394,0.325746,1.17451,6.67271e+186,2.39423e-315,6.93059e-310,0.112213,0.0734157,-0.177678,-0.0707921,0,0,0,1.0216,0.47965,0.271038,-0.000832203,-0.000797554,1.01068e-05,5,0.91545,25.1551,
0.818476,0.322338,1.17328,6.67271e+186,2.47683e-315,6.9306e-310,0.113354,0.0812307,-0.175518,-0.104284,0,0,0,1.0216,0.47965,0.271038,-0.000832203,-0.000797554,1.01068e-05,5,0.91545,25.1718,
0.819731,0.319731,1.17016,6.67271e+186,2.55944e-315,6.9306e-310,0.109111,0.0723473,-0.175888,-0.0908272,0,0,0,1.02163,0.47968,0.271024,0.00130472,0.00601325,-1.58498e-05,5,0.911371,25.1879,
0.821117,0.316434,1.16913,6.67271e+186,2.64203e-315,6.93059e-310,0.113961,0.0649423,-0.172889,-0.142013,0,0,0,1.02164,0.479719,0.270992,0.000681022,-0.0022077,1.51746e-05,5,0.908135,25.2063,
0.822737,0.313615,1.16558,6.67271e+186,2.72463e-315,6.9306e-310,0.111859,0.103128,-0.195525,-0.103598,0,0,0,1.0216,0.479661,0.270975,-0.00160325,-0.000459964,-4.79105e-05,5,0.904919,25.2243,
0.824223,0.310806,1.1623,6.67271e+186,2.80723e-315,6.9306e-310,0.111737,0.0684013,-0.140821,-0.154841,0,0,0,1.02159,0.479671,0.27097,-0.00180711,0.00381722,-2.94737e-06,5,0.90391,25.2417,
