0821_rse_led_hover_C.csv
x,y,z,r,p,y,ori,vx,vy,vz,st_x,st_y,st_z,ugvx,ugvy,ugvz,ugv_vx,ugv_vy,ugv_vyaw,ms,dpth,t,
0.558426,0.747839,1.10365,6.6707e+186,1.66494e-315,6.94548e-310,0.112459,-0.0377045,-0.0477624,-7.49345e-05,0,0,0,0.547603,0.824177,0.272976,0.0048012,0.00175789,2.33835e-05,5,0.807194,6.33167,
0.558026,0.747367,1.10557,6.6707e+186,1.74761e-315,6.94548e-310,0.112009,-0.00874789,-0.0259029,-0.0403267,0,0,0,0.547614,0.824178,0.273035,0.00114378,0.00197357,2.09202e-05,5,0.805867,6.35028,
0.557789,0.747319,1.10377,6.6707e+186,1.83028e-315,6.94548e-310,0.111944,-0.0335245,-0.0387313,0.075592,0,0,0,0.547588,0.8242,0.273037,-0.000911124,-0.00356596,3.57541e-06,5,0.804997,6.36817,
0.557013,0.747212,1.10104,6.6707e+186,1.91295e-315,6.94547e-310,0.110515,-0.0285058,0.0306869,-0.0651694,0,0,0,0.547595,0.824173,0.273033,0.00131435,0.00064838,3.78962e-05,5,0.804462,6.38075,
0.55654,0.74703,1.09939,6.6707e+186,1.99562e-315,6.94553e-310,0.110943,-0.00998084,0.0139224,-0.142274,0,0,0,0.54762,0.824182,0.272983,0.00204826,-0.000209343,-2.26058e-05,5,0.803646,6.40293,
0.556194,0.74672,1.10096,6.6707e+186,2.07829e-315,6.94548e-310,0.113036,-0.0366179,0.00500508,-0.105521,0,0,0,0.547616,0.82418,0.272996,-0.00112226,-0.000594117,1.88421e-05,5,0.803451,6.41553,
0.555454,0.746373,1.09854,6.6707e+186,2.16095e-315,6.94548e-310,0.110138,-0.0269653,-0.0270942,0.0293211,0,0,0,0.547561,0.824179,0.27303,-0.00332442,0.00692873,3.66341e-06,5,0.802028,6.43217,
0.554883,0.746037,1.09803,6.6707e+186,2.24362e-315,6.94548e-310,0.111586,-0.0327776,-0.00996828,-0.0833648,0,0,0,0.547591,0.824237,0.273011,0.00219871,0.00262438,5.06343e-06,5,0.801469,6.44782,
0.554537,0.745805,1.09671,6.6707e+186,2.32629e-315,6.94548e-310,0.111329,-0.0488966,-0.0357361,-0.0343082,0,0,0,0.547605,0.824234,0.272988,0.00016442,-0.00383131,1.22671e-05,5,0.800667,6.46649,
0.55389,0.745585,1.09632,6.6707e+186,2.40895e-315,6.94548e-310,0.111822,-0.012805,-0.0650628,-0.037541,0,0,0,0.547557,0.824149,0.272989,-0.00162735,-0.00682279,1.87384e-05,5,0.79968,6.48288,
0.552904,0.745479,1.09585,6.6707e+186,2.49161e-315,6.94548e-310,0.108182,-0.0311789,0.0207503,-0.0566294,0,0,0,0.547576,0.824187,0.272972,0.00337516,0.00221733,-7.57607e-06,5,0.7988,6.50544,
0.552559,0.745165,1.09477,6.6707e+186,2.57428e-315,6.94548e-310,0.108951,-0.0272808,0.00161401,-0.0447975,0,0,0,0.547578,0.824174,0.272979,-0.00259446,-0.00286721,-6.86384e-06,5,0.798092,6.51855,
0.551875,0.744883,1.09296,6.6707e+186,2.65694e-315,6.94548e-310,0.110731,-0.0214535,-0.0282369,-0.0424893,0,0,0,0.5476,0.82415,0.273026,0.00701949,0.00101557,-5.56823e-05,5,0.797628,6.53687,
0.551119,0.744364,1.09435,6.6707e+186,2.7396e-315,6.94548e-310,0.110534,-0.0221747,0.00105128,-0.0985649,0,0,0,0.547595,0.824172,0.27303,0.000991067,0.00322861,-3.07383e-05,5,0.797135,6.54882,
0.550668,0.744276,1.09267,6.6707e+186,2.82226e-315,6.94548e-310,0.111528,-0.0221968,-0.00141359,-0.0033321,0,0,0,0.547607,0.824219,0.273017,0.00677053,0.00111668,-2.54772e-05,5,0.796084,6.57052,
0.5499,0.744169,1.09025,6.6707e+186,2.90493e-315,6.94548e-310,0.112087,-0.0265792,0.00343297,-0.0722384,0,0,0,0.547609,0.824189,0.27301,-0.000803097,-0.004291,-1.53022e-05,5,0.795903,6.58487,
0.549063,0.743947,1.09194,6.6707e+186,2.98759e-315,6.94548e-310,0.107641,-0.0422734,0.0261263,-0.132625,0,0,0,0.547591,0.82418,0.273003,-0.0016228,-0.00467873,5.08072e-05,5,0.795253,6.6001,
0.548503,0.743734,1.08995,6.6707e+186,3.07025e-315,6.94548e-310,0.108875,-0.0381356,-0.0170962,0.0223604,0,0,0,0.547561,0.824194,0.273022,-0.000533493,-0.00188523,2.95932e-05,5,0.794627,6.61789,
0.54749,0.743216,1.08985,6.6707e+186,3.1529e-315,6.94548e-310,0.109342,-0.0207846,-0.0241719,-0.0626707,0,0,0,0.547574,0.824192,0.273015,0.0004678,-0.000474856,-1.99894e-05,5,0.794236,6.63224,
0.54693,0.742795,1.09056,6.6707e+186,3.23556e-315,6.94548e-310,0.112016,-0.0459253,-0.020973,-0.0314435,0,0,0,0.54761,0.824185,0.272992,0.00449982,-0.00129449,-3.19046e-05,5,0.793896,6.65596,
0.546209,0.742449,1.08943,6.6707e+186,3.31822e-315,6.94548e-310,0.112116,-0.0489369,-0.0181268,0.0167876,0,0,0,0.54761,0.82416,0.273011,0.00173355,-0.00378713,5.25871e-05,5,0.793124,6.67077,
0.545344,0.742639,1.0871,6.6707e+186,3.40087e-315,6.94548e-310,0.1091,-0.0298166,0.0125431,-0.0554031,0,0,0,0.547594,0.824198,0.273019,-0.00264893,0.00328485,-3.64836e-05,5,0.792661,6.68726,
0.54471,0.74227,1.08789,6.6707e+186,3.48353e-315,6.94548e-310,0.111256,-0.0578195,0.00119181,-0.0946554,0,0,0,0.547587,0.824177,0.273029,-0.00118708,-0.00322782,-9.91218e-06,5,0.792429,6.7003,
0.54362,0.742106,1.08599,6.6707e+186,3.56619e-315,6.94548e-310,0.11132,-0.0334515,0.0277632,-0.0391623,0,0,0,0.547578,0.824158,0.273019,0.0019343,-0.00176413,2.82063e-05,5,0.791802,6.72225,
0.543022,0.741568,1.08709,6.6707e+186,3.64885e-315,6.94548e-310,0.109627,-0.0624149,-0.00552183,-0.0672288,0,0,0,0.547576,0.824163,0.273027,-0.00271294,0.000655914,-2.63808e-06,5,0.791603,6.73534,
0.541976,0.740994,1.08777,6.6707e+186,3.7315e-315,6.94548e-310,0.112984,-0.030654,0.00507529,-0.00538853,0,0,0,0.547598,0.82422,0.273016,-0.00226032,0.00232331,3.79209e-05,5,0.791053,6.75343,
0.541436,0.740837,1.08524,6.6707e+186,3.81415e-315,6.94548e-310,0.112939,-0.0408259,-0.00217949,0.0151561,0,0,0,0.547598,0.82422,0.273016,-0.00226032,0.00232331,3.79209e-05,5,0.791053,6.76539,
0.540506,0.740399,1.08698,6.6707e+186,3.89681e-315,6.94548e-310,0.11298,-0.0325516,0.0110615,-0.102878,0,0,0,0.547586,0.824186,0.273,-0.00104016,-0.00311151,-1.67591e-05,5,0.790252,6.78459,
0.539755,0.74059,1.08361,6.6707e+186,3.97946e-315,6.94548e-310,0.108972,-0.0616207,-0.00633011,0.0294331,0,0,0,0.547527,0.824175,0.272971,-0.00618551,0.00328201,-2.92308e-05,5,0.789526,6.80832,
0.539253,0.740252,1.08396,6.6707e+186,4.06211e-315,6.94548e-310,0.11341,-0.0593901,-0.0361122,-0.0770947,0,0,0,0.547582,0.82417,0.27295,3.92754e-05,0.00276469,-1.17753e-05,5,0.789213,6.82843,
0.538159,0.739925,1.08359,6.6707e+186,4.14476e-315,6.94548e-310,0.110279,-0.045577,-0.019141,-0.0151893,0,0,0,0.547587,0.824186,0.272958,0.00137571,0.00199064,2.36138e-05,5,0.788934,6.84318,
0.537635,0.739366,1.08377,6.6707e+186,4.22741e-315,6.94547e-310,0.112631,-0.041446,0.00436185,-0.0363247,0,0,0,0.547624,0.824202,0.272968,0.000620279,0.00253105,2.48919e-05,5,0.788542,6.85801,
0.536828,0.739033,1.08373,6.6707e+186,4.31006e-315,6.94548e-310,0.111127,-0.05252,-0.00678666,-0.00954647,0,0,0,0.547584,0.824186,0.273014,-0.0033614,-0.00299045,9.63169e-06,5,0.788213,6.87078,
0.535974,0.73891,1.08311,6.6707e+186,4.39271e-315,6.94547e-310,0.108853,-0.0336261,-0.0562965,0.0200607,0,0,0,0.547598,0.824151,0.27305,0.00361454,0.00208908,-4.33978e-05,5,0.787596,6.89053,
0.535358,0.738542,1.08157,6.6707e+186,4.47536e-315,6.94548e-310,0.112309,-0.0486215,-0.00164724,-0.026763,0,0,0,0.547606,0.82421,0.273024,0.00222678,0.0108703,-1.33936e-05,5,0.787496,6.90642,
0.534252,0.738616,1.08199,6.6707e+186,4.55801e-315,6.94548e-310,0.110544,-0.01143,0.0221701,-0.108464,0,0,0,0.547598,0.824202,0.272997,-0.00351933,-0.00649827,-5.71652e-06,5,0.787222,6.92156,
0.533891,0.738336,1.08041,6.6707e+186,4.64066e-315,6.94547e-310,0.111405,-0.0181206,0.00513257,-0.0298905,0,0,0,0.54759,0.82419,0.273011,0.00273719,0.00335047,2.95187e-05,5,0.786843,6.93844,
0.532812,0.738008,1.07974,6.6707e+186,4.72338e-315,6.94548e-310,0.111576,-0.0155142,-0.0116114,-0.0617174,0,0,0,0.547599,0.8242,0.273024,0.00477444,0.00461143,-1.32944e-05,5,0.78669,6.95212,
0.532351,0.737512,1.08166,6.6707e+186,4.80606e-315,6.94548e-310,0.110052,-0.0854931,-0.0221171,-0.0308594,0,0,0,0.547615,0.824223,0.272989,-0.00558286,-0.00420515,2.32774e-05,5,0.786431,6.97059,
0.531549,0.737256,1.08024,6.6707e+186,4.88875e-315,6.94548e-310,0.109398,-0.0531663,-0.0756627,0.0845793,0,0,0,0.547588,0.824137,0.272993,-0.00281307,-0.00673227,-4.77072e-07,5,0.786294,6.99092,
0.530837,0.737141,1.0796,6.6707e+186,3.07761e-317,6.94548e-310,0.109857,-0.011352,-0.0159944,-0.0429486,0,0,0,0.547577,0.824146,0.273014,0.00683884,0.00139249,1.10638e-05,5,0.786224,7.00534,
0.530272,0.736783,1.08076,6.6707e+186,1.13461e-316,6.94548e-310,0.109783,-0.025622,-0.00556724,-0.0339897,0,0,0,0.547582,0.824192,0.273023,0.00861592,-0.000687509,2.67646e-05,5,0.78596,7.0189,
0.529687,0.73684,1.07815,6.6707e+186,1.96144e-316,6.94548e-310,0.107195,-0.039704,-0.0403368,0.0502439,0,0,0,0.54759,0.824189,0.272997,0.00183816,0.00420727,-4.94329e-05,5,0.785845,7.03618,
0.528972,0.736287,1.07863,6.6707e+186,2.78825e-316,6.94548e-310,0.110325,-0.0326219,0.04298,-0.116671,0,0,0,0.547601,0.824183,0.272991,-0.00222579,0.00180603,-3.61542e-07,5,0.785763,7.05765,
0.528599,0.735925,1.07922,6.6707e+186,3.61508e-316,6.94548e-310,0.112171,-0.0232526,-0.0298366,-0.00501922,0,0,0,0.547619,0.824212,0.273006,0.00639183,0.0039065,1.70474e-05,5,0.785602,7.06982,
0.527584,0.735635,1.07839,6.6707e+186,4.44187e-316,6.94548e-310,0.112774,-0.0389108,-0.0187543,0.0208973,0,0,0,0.547565,0.824224,0.273028,-0.00729068,-0.00286785,4.25887e-05,5,0.78551,7.08591,
0.527234,0.735361,1.07808,6.6707e+186,5.26869e-316,6.94548e-310,0.111216,-0.0767855,-0.04019,0.00519547,0,0,0,0.54755,0.824181,0.273008,-0.00760845,-0.00317141,4.59594e-05,5,0.785531,7.10552,
0.526617,0.735156,1.0787,6.6707e+186,6.09552e-316,6.94548e-310,0.108932,-0.0446985,0.00265327,-0.0217039,0,0,0,0.547547,0.82415,0.272982,-0.00629883,0.00456654,-1.52152e-05,5,0.785494,7.11961,
0.525992,0.734876,1.07811,6.6707e+186,6.92232e-316,6.94548e-310,0.109605,-0.020679,0.015843,-0.0055614,0,0,0,0.54759,0.824176,0.272975,0.00181993,-0.000914619,1.54816e-05,5,0.785503,7.13945,
0.525487,0.734778,1.07758,6.6707e+186,7.74909e-316,6.94548e-310,0.109917,-0.0502914,-0.0347383,0.0165924,0,0,0,0.547578,0.824188,0.272992,-0.0048673,0.00244684,-4.90946e-06,5,0.785565,7.15464,
0.52525,0.734246,1.07751,6.6707e+186,8.57587e-316,6.94548e-310,0.108806,-0.0436886,0.00847832,-0.0333099,0,0,0,0.547593,0.824177,0.273006,0.000652762,2.58735e-05,-1.18934e-06,5,0.78556,7.17047,
0.524767,0.734164,1.0773,6.6707e+186,9.40265e-316,6.94548e-310,0.110657,-0.0364945,-0.0249209,0.00137747,0,0,0,0.547597,0.824201,0.273026,-0.00217821,0.00598036,-3.23938e-05,5,0.785778,7.18904,
0.52389,0.733724,1.078,6.6707e+186,1.02294e-315,6.94548e-310,0.112247,-0.0426372,-0.0170975,-0.00380437,0,0,0,0.547607,0.824209,0.273026,-0.000271672,-0.00171023,1.09114e-05,5,0.785853,7.20216,
0.52359,0.733602,1.07843,6.6707e+186,1.10562e-315,6.94548e-310,0.110639,-0.0214711,-0.0351534,0.0151089,0,0,0,0.547601,0.824187,0.272992,0.00071321,-0.00851054,-1.95461e-05,5,0.786149,7.22204,
0.523395,0.733423,1.07801,6.6707e+186,1.18829e-315,6.94548e-310,0.10961,-0.0323881,-0.0139517,0.0291086,0,0,0,0.547583,0.82415,0.273006,-0.00303583,-0.00378718,1.89834e-05,5,0.78616,7.23657,
0.522855,0.732867,1.08036,6.6707e+186,1.27097e-315,6.94548e-310,0.109795,0.00523153,0.0156944,-0.0288769,0,0,0,0.547615,0.824146,0.273023,0.00180692,-0.00571099,2.3365e-06,5,0.786476,7.25295,
0.522431,0.73253,1.07981,6.6707e+186,1.35365e-315,6.94548e-310,0.114255,-0.00334129,-0.0174521,0.0769914,0,0,0,0.547607,0.824172,0.273032,-0.00236248,0.00286618,-1.18438e-05,5,0.786619,7.27572,
0.52207,0.732468,1.07896,6.6707e+186,1.43632e-315,6.94548e-310,0.114571,-0.0361213,-0.0136518,0.0131639,0,0,0,0.547583,0.824152,0.273,0.000722393,-0.00358613,-2.18489e-05,5,0.787269,7.29701,
0.521682,0.732254,1.07859,6.6707e+186,1.51899e-315,6.94548e-310,0.109391,0.004504,0.0368928,-0.071686,0,0,0,0.547581,0.824145,0.272976,-0.000188861,-0.00169683,2.97876e-06,5,0.787517,7.31219,
0.521632,0.731983,1.07879,6.6707e+186,1.60166e-315,6.94547e-310,0.107904,-0.0522057,-0.0337067,0.0125863,0,0,0,0.547589,0.824188,0.272974,-0.00111182,0.00648645,-1.2842e-06,5,0.787735,7.3226,
0.521415,0.731728,1.07889,6.6707e+186,1.68434e-315,6.94548e-310,0.109712,-0.000899899,-0.0152933,0.00187135,0,0,0,0.547583,0.8242,0.272999,0.000323352,0.00437728,-2.23934e-05,5,0.78807,7.33736,
0.521096,0.731488,1.08052,6.6707e+186,1.76701e-315,6.94548e-310,0.107307,-0.0325792,-0.0442047,0.0386152,0,0,0,0.547588,0.824194,0.273013,-0.00177907,0.00170569,-3.75609e-05,5,0.788387,7.35845,
0.520779,0.731242,1.08107,6.6707e+186,1.84968e-315,6.94548e-310,0.106819,-0.00138229,-0.0148526,0.0576291,0,0,0,0.54759,0.824213,0.273003,0.00254259,0.00331836,-2.93574e-05,5,0.788568,7.3739,
0.520534,0.730795,1.08147,6.6707e+186,1.93235e-315,6.94548e-310,0.1084,-0.0206472,-0.0196745,0.0503839,0,0,0,0.547584,0.82419,0.273027,-0.00475166,-0.000123946,3.21954e-06,5,0.789012,7.38956,
0.520267,0.730682,1.08085,6.6707e+186,2.01502e-315,6.94548e-310,0.109898,-0.00146777,-0.0295334,0.0339532,0,0,0,0.54758,0.824172,0.273018,-0.000182624,0.000542554,-2.48808e-06,5,0.789189,7.40727,
0.520224,0.730264,1.08119,6.6707e+186,2.09769e-315,6.94548e-310,0.11071,-0.0258767,0.0428833,-0.0474592,0,0,0,0.547555,0.82416,0.272985,0.00334778,-0.00127395,1.37795e-05,5,0.789358,7.42289,
0.520139,0.729962,1.08148,6.6707e+186,2.18035e-315,6.94548e-310,0.107781,0.0139607,0.0266444,-0.0139206,0,0,0,0.547584,0.824188,0.272998,0.00184764,0.00686727,-3.28663e-05,5,0.789512,7.43939,
0.519937,0.729697,1.08151,6.6707e+186,2.26302e-315,6.94548e-310,0.109011,-0.00734927,-0.0448821,0.0338975,0,0,0,0.547602,0.824224,0.272993,-0.000615469,-0.000350987,4.36114e-05,5,0.789673,7.45886,
0.519898,0.729462,1.08103,6.6707e+186,2.34569e-315,6.94547e-310,0.109339,-0.0156741,0.000523281,-0.00279786,0,0,0,0.547602,0.824185,0.272976,-0.00127406,-0.00637583,1.31278e-05,5,0.789773,7.4723,
0.519959,0.729275,1.08109,6.6707e+186,2.42835e-315,6.94548e-310,0.108782,-0.0170048,-0.00523548,-0.0141838,0,0,0,0.547568,0.824181,0.273034,8.72083e-05,-0.00356908,-1.88966e-05,5,0.789824,7.48869,
0.51987,0.729114,1.08137,6.6707e+186,2.51102e-315,6.94548e-310,0.109272,-0.00589748,0.00445028,-0.00851133,0,0,0,0.547574,0.824212,0.273031,-0.0017935,0.00541942,4.82605e-06,5,0.78991,7.50655,
0.519932,0.728917,1.08051,6.6707e+186,2.59369e-315,6.94548e-310,0.109262,0.00343567,0.00816047,-0.00440605,0,0,0,0.547583,0.824189,0.273015,-0.000263947,-0.00249825,-4.83123e-05,5,0.790008,7.52353,
0.519875,0.728781,1.07928,6.6707e+186,2.67635e-315,6.94548e-310,0.110892,0.0207436,0.000897456,-0.0352475,0,0,0,0.547632,0.824177,0.273024,0.0043718,0.00289168,-1.69577e-05,5,0.789957,7.53987,
0.519826,0.728388,1.08024,6.6707e+186,2.75902e-315,6.94548e-310,0.109581,-0.0108895,0.00679083,-0.0679573,0,0,0,0.547608,0.824179,0.273007,-0.00309644,-0.00471222,3.25738e-05,5,0.789874,7.5599,
0.519687,0.728063,1.08022,6.6707e+186,2.84168e-315,6.94548e-310,0.108469,-0.00885608,-0.0387656,0.0313685,0,0,0,0.547581,0.824185,0.273013,-0.00422503,0.000422115,-5.37289e-05,5,0.78997,7.57225,
