0821_rse_uav_hover_C.csv
x,y,z,r,p,y,ori,vx,vy,vz,ms,dpth,t,
0.562761,0.748133,1.11498,0.0372124,0.0267645,-0.00323882,0.0459862,-0.0135726,0.00133098,-0.0212137,0,0,6.04541,
0.562602,0.747809,1.11448,0.0361855,0.0238976,-0.00336038,0.0435273,-0.0181177,0.0128564,-0.0190902,0,0,6.06641,
0.562254,0.747558,1.11393,0.0347429,0.0231396,-0.00297808,0.0418775,-0.0181177,0.0128564,-0.0190902,0,0,6.07984,
0.561856,0.74728,1.11358,0.0357881,0.0236045,-0.00276645,0.0429871,-0.0181177,0.0128564,-0.0190902,0,0,6.09808,
0.561672,0.747042,1.11307,0.0336049,0.0246615,-0.00366699,0.0418797,-0.023433,0.00788428,-0.0197076,0,0,6.11804,
0.561357,0.746722,1.11266,0.0346758,0.023762,-0.00346944,0.0422124,-0.00754946,-0.0062775,-0.0313881,0,0,6.12994,
0.561081,0.746429,1.11192,0.0302816,0.0206014,-0.00317375,0.0367888,-0.00754946,-0.0062775,-0.0313881,0,0,6.14715,
0.560937,0.746389,1.11162,0.0330936,0.0218712,-0.00378182,0.0398814,-0.00754946,-0.0062775,-0.0313881,0,0,6.16471,
0.560524,0.746099,1.11106,0.0343893,0.0221594,-0.00401475,0.0411435,-0.0178442,-0.00133055,-0.0312525,0,0,6.18197,
0.559695,0.745539,1.10944,0.032015,0.0209873,-0.00398436,0.0385219,-0.019554,-0.000642109,-0.0336617,0,0,6.22267,
0.559481,0.745351,1.10885,0.0325449,0.0211178,-0.00424221,0.0390641,-0.019554,-0.000642109,-0.0336617,0,0,6.24009,
0.559153,0.745046,1.10806,0.0317622,0.0203399,-0.00460801,0.0380358,-0.0178784,-0.00649454,-0.0385724,0,0,6.25478,
0.558636,0.744748,1.10719,0.0326119,0.0201104,-0.0044957,0.0386146,-0.0178784,-0.00649454,-0.0385724,0,0,6.26955,
0.55815,0.744486,1.10645,0.0299209,0.0206308,-0.00336988,0.0365279,-0.0169276,-0.00846453,-0.0422763,0,0,6.2843,
0.557857,0.744296,1.10582,0.0312527,0.0208889,-0.00384013,0.0378193,-0.0169276,-0.00846453,-0.0422763,0,0,6.29893,
0.557349,0.743929,1.10503,0.0306941,0.0209538,-0.00336153,0.0373445,-0.0144861,0.000515443,-0.044941,0,0,6.3159,
0.556943,0.743737,1.10435,0.0303882,0.0217113,-0.00334718,0.0375259,-0.0144861,0.000515443,-0.044941,0,0,6.3317,
0.556396,0.743339,1.103,0.0332616,0.0219535,-0.00464584,0.0401649,-0.0208072,0.00398138,-0.0440003,0,0,6.35034,
0.555772,0.743037,1.10211,0.0313032,0.0212309,-0.00321903,0.0379882,-0.0208072,0.00398138,-0.0440003,0,0,6.36819,
0.555411,0.742794,1.10154,0.0296513,0.0216639,-0.0029718,0.0368678,-0.0208072,0.00398138,-0.0440003,0,0,6.38077,
0.554939,0.742549,1.10065,0.0289327,0.0200618,-0.00263676,0.0353275,-0.0267151,0.00304757,-0.0420503,0,0,6.40296,
0.554864,0.742512,1.10041,0.0275387,0.0195429,-0.0035658,0.0339841,-0.0267151,0.00304757,-0.0420503,0,0,6.41556,
0.553554,0.741941,1.09893,0.0312155,0.0215875,-0.00363489,0.0381582,-0.0302484,0.00118929,-0.0374082,0,0,6.43219,
0.553258,0.741824,1.09833,0.0305088,0.0227013,-0.00254018,0.0381354,-0.0302484,0.00118929,-0.0374082,0,0,6.44785,
0.552718,0.741559,1.09747,0.029728,0.0201062,-0.00218255,0.0359729,-0.0266335,-0.00470741,-0.0402087,0,0,6.46652,
0.551844,0.741087,1.09636,0.0312069,0.020388,-0.00318956,0.0374395,-0.0266335,-0.00470741,-0.0402087,0,0,6.48291,
0.551041,0.740738,1.09541,0.0310158,0.0210944,-0.00182617,0.0375692,-0.0271602,-0.00176957,-0.0409155,0,0,6.50546,
0.550445,0.740538,1.09465,0.0317615,0.0218555,-0.00311534,0.0387077,-0.0271602,-0.00176957,-0.0409155,0,0,6.51858,
0.550045,0.740311,1.09421,0.028673,0.0221963,-0.00326186,0.0364348,-0.0358147,-0.00506226,-0.0332455,0,0,6.53689,
0.549594,0.740153,1.09368,0.0309645,0.0223411,-0.00372474,0.038397,-0.0358147,-0.00506226,-0.0332455,0,0,6.54885,
0.548214,0.739572,1.09249,0.0308489,0.0224433,-0.0038529,0.0383775,-0.0416393,-0.00968479,-0.0272584,0,0,6.57057,
0.547881,0.739393,1.09227,0.0310334,0.0220375,-0.00314263,0.0382192,-0.0416393,-0.00968479,-0.0272584,0,0,6.5849,
0.547025,0.739142,1.09154,0.0343329,0.023398,-0.00347587,0.0417257,-0.0432989,-0.0167602,-0.0252606,0,0,6.60014,
0.546353,0.738796,1.09085,0.0315965,0.0217703,-0.00370626,0.0385815,-0.0432989,-0.0167602,-0.0252606,0,0,6.61792,
0.545769,0.738586,1.0904,0.0307102,0.02276,-0.00378076,0.0384451,-0.035879,-0.0106463,-0.0237288,0,0,6.63226,
0.54528,0.738288,1.09001,0.0322882,0.0229621,-0.00473295,0.0399456,-0.035879,-0.0106463,-0.0237288,0,0,6.656,
0.544017,0.737867,1.08912,0.0325323,0.0232329,-0.00464059,0.0402878,-0.0361889,-0.00995989,-0.0240437,0,0,6.67079,
0.543057,0.737364,1.08856,0.0311282,0.0246291,-0.00305554,0.0398395,-0.0361889,-0.00995989,-0.0240437,0,0,6.68728,
0.542723,0.737318,1.08831,0.029056,0.0241646,-0.00187252,0.0378545,-0.0466138,0.00213854,-0.0195132,0,0,6.70033,
0.541612,0.736754,1.08756,0.032795,0.0255967,-0.00475315,0.0419192,-0.0466138,0.00213854,-0.0195132,0,0,6.72228,
0.541224,0.736683,1.08735,0.0302417,0.0249004,-0.00272858,0.0392943,-0.0466138,0.00213854,-0.0195132,0,0,6.73536,
0.540378,0.736318,1.08667,0.0297091,0.0259336,-0.00374894,0.0396494,-0.049059,-0.00299616,-0.0177857,0,0,6.75345,
0.540378,0.736318,1.08667,0.0297091,0.0259336,-0.00374894,0.0396494,-0.049059,-0.00299616,-0.0177857,0,0,6.76541,
0.538974,0.735717,1.08573,0.0280341,0.0254514,-0.00373986,0.0380827,-0.0441016,-0.00583984,-0.0204837,0,0,6.78461,
0.53737,0.735123,1.08482,0.0276622,0.0271113,-0.00201419,0.0388039,-0.0419975,-0.00449061,-0.0230507,0,0,6.80838,
0.536872,0.734907,1.08445,0.030019,0.0283075,-0.00280916,0.0413844,-0.0419975,-0.00449061,-0.0230507,0,0,6.82846,
0.536288,0.734624,1.08409,0.0306474,0.0287728,-0.00393109,0.042261,-0.039391,0.000391632,-0.0206536,0,0,6.84321,
0.535691,0.734441,1.08364,0.0315025,0.0299284,-0.00443839,0.0437255,-0.039391,0.000391632,-0.0206536,0,0,6.85803,
0.53502,0.734076,1.08326,0.0279044,0.0286287,-0.00333179,0.0401493,-0.039391,0.000391632,-0.0206536,0,0,6.87081,
0.533772,0.733621,1.08256,0.0275501,0.0299657,-0.00229478,0.0407928,-0.0477738,-0.000575567,-0.0154056,0,0,6.89057,
0.533446,0.733501,1.08243,0.0284272,0.0297716,-0.00238593,0.0412566,-0.0477738,-0.000575567,-0.0154056,0,0,6.90646,
0.532852,0.733259,1.08204,0.0300072,0.0291994,-0.0037308,0.0420733,-0.0472076,0.00456408,-0.0117975,0,0,6.92159,
0.531787,0.732754,1.08154,0.0318351,0.030285,-0.00402463,0.0441662,-0.0472076,0.00456408,-0.0117975,0,0,6.93846,
0.531488,0.732679,1.08136,0.029933,0.0306725,-0.00288389,0.0429846,-0.0472261,-0.0162612,-0.00779507,0,0,6.95215,
0.530448,0.732216,1.08094,0.0283127,0.0310507,-0.00149031,0.0420621,-0.0472261,-0.0162612,-0.00779507,0,0,6.97061,
0.529958,0.731913,1.08075,0.0288326,0.0303116,-0.00284272,0.0419596,-0.0412478,-0.0134509,-0.01014,0,0,6.99095,
0.529472,0.73178,1.08065,0.0328953,0.0311363,-0.0034453,0.045463,-0.0412478,-0.0134509,-0.01014,0,0,7.00537,
0.528519,0.731315,1.08026,0.030121,0.0312539,-0.00275785,0.0435225,-0.0343145,-0.00376406,-0.00857016,0,0,7.01893,
0.528307,0.731213,1.08013,0.0297219,0.0317917,-0.00334569,0.043685,-0.0343145,-0.00376406,-0.00857016,0,0,7.03621,
0.527329,0.730691,1.07989,0.0300535,0.0334618,-0.00248818,0.0450723,-0.0369868,-0.00142852,-0.00707122,0,0,7.0577,
0.526885,0.730504,1.07969,0.0283358,0.0328222,-0.00175963,0.0434151,-0.0369868,-0.00142852,-0.00707122,0,0,7.06984,
0.526447,0.730283,1.07954,0.0276903,0.0328202,-0.00111692,0.0429664,-0.0369868,-0.00142852,-0.00707122,0,0,7.08593,
0.525764,0.729897,1.07947,0.0301458,0.0337714,-0.00217205,0.0453444,-0.0406871,-0.00140257,-0.0017562,0,0,7.10554,
0.525279,0.729564,1.07935,0.0297808,0.03322,-0.00255978,0.0447154,-0.0406871,-0.00140257,-0.0017562,0,0,7.11963,
0.524697,0.729151,1.07925,0.0279204,0.0326212,-0.00132554,0.0429719,-0.0385968,-0.0048218,-0.0013004,0,0,7.13947,
0.524506,0.729049,1.07927,0.029202,0.0327127,-0.00161746,0.0438972,-0.0385968,-0.0048218,-0.0013004,0,0,7.15467,
0.524119,0.728827,1.07926,0.02985,0.0336766,-0.00260125,0.0451047,-0.0354095,-0.00734875,0.00267231,0,0,7.17049,
0.523332,0.728295,1.07937,0.0293552,0.0329148,-0.0013633,0.0441385,-0.0354095,-0.00734875,0.00267231,0,0,7.18906,
0.523042,0.728092,1.0794,0.0284271,0.0332394,-0.00114985,0.043764,-0.0239269,0.0077492,0.00266278,0,0,7.2022,
0.52262,0.727749,1.07961,0.0300264,0.0337871,-0.00234736,0.0452875,-0.0239269,0.0077492,0.00266278,0,0,7.22207,
0.522573,0.727744,1.0796,0.0297342,0.0342579,-0.00268143,0.0454704,-0.0298764,0.012579,0.0097057,0,0,7.2366,
0.522077,0.727363,1.07987,0.0297902,0.0345578,-0.00254492,0.0457243,-0.0298764,0.012579,0.0097057,0,0,7.25297,
0.521885,0.727212,1.07997,0.0288802,0.0332922,-0.00201472,0.0441402,-0.0296223,0.00989769,0.0137665,0,0,7.27575,
0.521179,0.726629,1.08051,0.0304529,0.0330391,-0.00235717,0.0450201,-0.0296223,0.00989769,0.0137665,0,0,7.29703,
0.520994,0.726371,1.0807,0.0312495,0.0333726,-0.00209531,0.0457903,-0.0303795,0.010585,0.0153904,0,0,7.31222,
0.520825,0.726169,1.08087,0.0312852,0.0331694,-0.00221428,0.0456737,-0.0303795,0.010585,0.0153904,0,0,7.32262,
0.520494,0.725854,1.08113,0.0292484,0.0329342,-0.000433443,0.0440529,-0.0206139,0.00159949,0.00920136,0,0,7.33739,
0.520271,0.725566,1.08143,0.0287655,0.0325796,0.000258988,0.0434584,-0.0206139,0.00159949,0.00920136,0,0,7.35849,
0.520173,0.725386,1.08158,0.0293319,0.0330379,-1.25694e-05,0.0441791,-0.0206139,0.00159949,0.00920136,0,0,7.374,
0.519934,0.725013,1.08196,0.0296795,0.0319427,-0.000160766,0.043604,-0.0117024,0.00126661,0.00325988,0,0,7.38958,
0.519784,0.724717,1.08213,0.0300854,0.0317906,-0.000568072,0.0437786,-0.0117024,0.00126661,0.00325988,0,0,7.40731,
0.519669,0.72448,1.08224,0.0295055,0.0316073,-0.000708623,0.0432515,-0.00738075,0.00543228,-0.000343978,0,0,7.42294,
0.519682,0.724147,1.08235,0.0299791,0.0307659,-0.00225375,0.0430392,-0.00738075,0.00543228,-0.000343978,0,0,7.43942,
0.51953,0.723838,1.08245,0.0277029,0.0287,-0.00188283,0.0399516,-0.0163067,0.00218108,0.000880575,0,0,7.45889,
0.519383,0.72369,1.0825,0.0270357,0.0292648,-0.000833677,0.039858,-0.0163067,0.00218108,0.000880575,0,0,7.47234,
0.519401,0.723388,1.08257,0.0282899,0.0304305,-0.00181357,0.0416067,-0.0116422,-0.00482842,-0.0041919,0,0,7.48871,
0.519191,0.723185,1.08264,0.0283733,0.0296821,-0.00146898,0.0411024,-0.0116422,-0.00482842,-0.0041919,0,0,7.50657,
0.519173,0.722966,1.08267,0.0294018,0.0295171,-0.000943427,0.0416818,-0.00982331,-0.00333241,-0.00874713,0,0,7.52356,
0.51922,0.722548,1.08259,0.0267584,0.0266286,-0.00145909,0.0377918,-0.00982331,-0.00333241,-0.00874713,0,0,7.53989,
0.519174,0.722336,1.08248,0.0255235,0.0262418,-0.000587861,0.0366167,-0.00438782,0.0131307,-0.0112734,0,0,7.55992,
0.519111,0.722204,1.08254,0.026687,0.025684,-0.00108773,0.0370642,-0.00438782,0.0131307,-0.0112734,0,0,7.57227,
0.519066,0.721862,1.08239,0.0251368,0.0251102,-0.000710316,0.035543,-0.00792628,0.0118608,-0.0141172,0,0,7.58885,
0.519,0.721714,1.08226,0.0249094,0.0250522,4.1541e-06,0.0353279,-0.00792628,0.0118608,-0.0141172,0,0,7.61007,
0.519017,0.721542,1.08222,0.0255866,0.0253141,-0.000399855,0.0359981,-0.0104097,0.00951955,-0.0163785,0,0,7.62415,
0.518945,0.721343,1.0822,0.0277981,0.0257672,-2.26825e-05,0.0379033,-0.0104097,0.00951955,-0.0163785,0,0,7.63848,
0.518939,0.721284,1.08208,0.0260587,0.0252486,0.000643144,0.0362836,-0.0104097,0.00951955,-0.0163785,0,0,7.65772,
0.518886,0.72095,1.08194,0.0259502,0.0248853,0.00104507,0.0359593,-0.00837662,0.00618626,-0.0173923,0,0,7.67274,
0.518896,0.720865,1.0819,0.0260162,0.0250528,0.000924213,0.0361206,-0.00837662,0.00618626,-0.0173923,0,0,7.69103,
0.518868,0.720698,1.08192,0.0268719,0.0254121,0.00115387,0.0369916,0.00288851,0.0174182,-0.0197795,0,0,7.70586,
0.518889,0.72053,1.08193,0.0257793,0.0252145,0.00122621,0.0360695,0.00288851,0.0174182,-0.0197795,0,0,7.72349,
0.519007,0.720314,1.08207,0.0265566,0.0266615,0.00110873,0.0376364,-0.00459986,0.0201757,-0.0139791,0,0,7.74146,
0.519007,0.720314,1.08207,0.0265566,0.0266615,0.00110873,0.0376364,-0.00459986,0.0201757,-0.0139791,0,0,7.75615,
0.519006,0.720039,1.08227,0.0261021,0.0265834,0.00160581,0.0372749,-0.00543021,0.0247225,-0.00516599,0,0,7.77452,
0.519018,0.719883,1.08257,0.0261075,0.0263515,0.00248586,0.0371542,-0.00543021,0.0247225,-0.00516599,0,0,7.78994,
0.519003,0.719787,1.08298,0.0257298,0.0256552,0.00234591,0.0363886,-0.00187145,0.00315591,-0.0032836,0,0,7.81088,
0.519052,0.719732,1.08346,0.0283209,0.0258058,0.00246561,0.0383698,-0.00187145,0.00315591,-0.0032836,0,0,7.82284,
0.519116,0.719574,1.08394,0.0288859,0.0260713,0.00234928,0.038959,0.00427357,0.0127112,0.00257555,0,0,7.84392,
0.519195,0.719481,1.08436,0.0249393,0.0254099,0.00277031,0.0356864,0.00427357,0.0127112,0.00257555,0,0,7.8582,
0.519183,0.719417,1.08452,0.0273799,0.0256603,0.00284428,0.0376053,0.00427357,0.0127112,0.00257555,0,0,7.87717,
0.519246,0.719314,1.08524,0.0249657,0.0246774,0.0036911,0.0352643,0.00640627,0.014393,0.0045929,0,0,7.89185,
0.519299,0.719234,1.0856,0.0268176,0.0253314,0.0027523,0.0369666,0.00640627,0.014393,0.0045929,0,0,7.90867,
0.519387,0.71911,1.08629,0.0258367,0.023247,0.00214895,0.0348031,0.00799523,0.0231347,0.00733409,0,0,7.92415,
0.519533,0.71905,1.0869,0.0261523,0.0238206,0.00294975,0.035471,-0.00689438,0.011769,0.0111048,0,0,7.94103,
0.519585,0.718997,1.08762,0.0310863,0.0242351,0.00161305,0.039434,-0.00689438,0.011769,0.0111048,0,0,7.95681,
0.519571,0.718966,1.08801,0.0312104,0.0243327,0.00203646,0.039607,-0.00689438,0.011769,0.0111048,0,0,7.97662,
0.519545,0.718977,1.0881,0.0304414,0.0241999,0.00246071,0.0389424,-0.00528867,0.024252,0.00899317,0,0,7.99104,
0.519634,0.718838,1.08899,0.0277476,0.0224231,0.0034653,0.0358126,-0.00528867,0.024252,0.00899317,0,0,8.00903,
0.519683,0.718744,1.08952,0.0276245,0.0217687,0.00307044,0.0352781,0.000812247,0.0147219,0.00230478,0,0,8.02774,
0.519738,0.71872,1.08991,0.0267656,0.0212813,0.00324547,0.0343213,0.000220927,0.020021,-0.000429913,0,0,8.04285,
0.519926,0.718735,1.09056,0.0252927,0.0227082,0.00388249,0.0341789,0.000220927,0.020021,-0.000429913,0,0,8.06317,
0.519926,0.718735,1.09056,0.0252927,0.0227082,0.00388249,0.0341789,0.000220927,0.020021,-0.000429913,0,0,8.07497,
0.519993,0.718721,1.09094,0.0264466,0.0230326,0.00327895,0.0351944,0.0012292,0.023421,-0.000201935,0,0,8.09377,
0.520006,0.718611,1.09202,0.0319596,0.0250183,0.00294756,0.0406646,0.0012292,0.023421,-0.000201935,0,0,8.11246,
0.520039,0.718602,1.0923,0.0293075,0.0236518,0.0026015,0.0377262,-0.00105572,0.0208713,-0.000386849,0,0,8.12805,
0.520132,0.718683,1.09264,0.0295307,0.024368,0.00309335,0.0383818,-0.00105572,0.0208713,-0.000386849,0,0,8.1419,
0.520193,0.718669,1.09302,0.0286755,0.0245716,0.00441366,0.0379786,0.000509501,0.00533952,-0.00126896,0,0,8.16462,
0.520253,0.718696,1.09343,0.028339,0.0248253,0.00522848,0.037987,0.000509501,0.00533952,-0.00126896,0,0,8.17884,
0.520282,0.718614,1.09414,0.0288676,0.0242219,0.00569606,0.0380586,0.00395211,0.0291695,-0.000564296,0,0,8.20014,
0.52036,0.718664,1.09425,0.0271573,0.0244641,0.00619056,0.0370159,0.00395211,0.0291695,-0.000564296,0,0,8.21274,
0.52048,0.718629,1.09494,0.027144,0.0252831,0.00580681,0.037493,0.00395211,0.0291695,-0.000564296,0,0,8.2297,
0.520628,0.718639,1.09539,0.0258358,0.0248386,0.00584914,0.0362611,0.00873375,0.0127684,-0.00218079,0,0,8.24809,
0.520673,0.7186,1.09559,0.0270264,0.0260186,0.00467932,0.0377619,-0.00932406,0.0269021,0.0109014,0,0,8.26218,
0.520779,0.718663,1.09595,0.0275131,0.0260887,0.00528647,0.0382321,-0.00932406,0.0269021,0.0109014,0,0,8.27509,
0.520856,0.718672,1.09622,0.0265712,0.0256832,0.00547908,0.0373081,-0.0020849,0.0200419,0.00875833,0,0,8.29514,
0.520996,0.718791,1.09724,0.0296477,0.028186,0.00575124,0.0412509,-0.0020849,0.0200419,0.00875833,0,0,8.31071,
0.520962,0.718742,1.09751,0.0297621,0.0276944,0.00572713,0.0409974,-0.0020849,0.0200419,0.00875833,0,0,8.32522,
0.521235,0.718828,1.09832,0.0297538,0.0279683,0.00597937,0.0412096,0.00225427,0.0138827,0.01034,0,0,8.34536,
0.521391,0.718849,1.09919,0.0301794,0.0285249,0.00703337,0.0420453,0.00225427,0.0138827,0.01034,0,0,8.3644,
0.521535,0.718846,1.09979,0.0291725,0.0286711,0.0077531,0.0415527,0.0106533,0.0255997,0.0101559,0,0,8.38041,
0.521828,0.718935,1.10048,0.0280273,0.0285366,0.00809372,0.0407289,0.0106533,0.0255997,0.0101559,0,0,8.39901,
0.52199,0.718982,1.10085,0.0283655,0.0291011,0.00696949,0.0411611,0.0132943,0.0248944,0.0111091,0,0,8.41396,
0.522095,0.718954,1.10184,0.0290062,0.0262325,0.00787848,0.0398186,0.0132943,0.0248944,0.0111091,0,0,8.43,
0.522387,0.719075,1.10234,0.0278852,0.0261861,0.00707601,0.0388349,0.00432665,0.0331737,0.0132064,0,0,8.44742,
0.522584,0.719194,1.10273,0.0272844,0.0259134,0.00717481,0.03824,0.00432665,0.0331737,0.0132064,0,0,8.46024,
0.522854,0.719205,1.10344,0.0293803,0.0263035,0.00596737,0.0398249,0.0041186,0.0252812,0.0107986,0,0,8.48162,
0.522914,0.719231,1.10374,0.0319588,0.0265142,0.00618117,0.0419198,0.0041186,0.0252812,0.0107986,0,0,8.49336,
0.523187,0.719285,1.10433,0.0266215,0.0248599,0.00746879,0.0371149,0.0161881,0.0207099,0.00126243,0,0,8.51296,
0.523231,0.71929,1.10452,0.0266019,0.0245932,0.00809799,0.0370503,0.0161881,0.0207099,0.00126243,0,0,8.52672,
0.523618,0.719437,1.10519,0.0312411,0.0247341,0.00694557,0.0403807,0.0199414,0.0207754,-0.00459889,0,0,8.54677,
0.524002,0.719555,1.10565,0.0318454,0.0242625,0.00752385,0.0406637,0.0199414,0.0207754,-0.00459889,0,0,8.56688,
0.524129,0.719488,1.10582,0.029035,0.0225404,0.00808798,0.0375657,0.0132473,0.0380792,-0.0048397,0,0,8.58204,
0.52432,0.719576,1.10592,0.0275451,0.0225675,0.00801748,0.0364319,0.0132473,0.0380792,-0.0048397,0,0,8.59433,
0.524575,0.719764,1.1061,0.02764,0.023106,0.00839671,0.0369182,0.0122645,0.0354741,-0.0114428,0,0,8.61289,
0.52484,0.719852,1.10627,0.0249594,0.0222381,0.00969516,0.0347287,0.0122645,0.0354741,-0.0114428,0,0,8.62921,
0.524997,0.719923,1.10637,0.0258309,0.0223773,0.00970493,0.0354474,0.0122645,0.0354741,-0.0114428,0,0,8.64703,
0.525268,0.719953,1.10648,0.0281743,0.0233804,0.00826623,0.0374603,0.0228785,0.0103417,-0.0187272,0,0,8.66208,
0.525655,0.720088,1.10671,0.0307006,0.0220842,0.00854413,0.0386963,0.0228785,0.0103417,-0.0187272,0,0,8.68043,
0.525827,0.720145,1.10671,0.0299332,0.0217855,0.00875653,0.0379675,0.0243141,0.0189754,-0.0232711,0,0,8.69799,
0.525827,0.720145,1.10671,0.0299332,0.0217855,0.00875653,0.0379675,0.0243141,0.0189754,-0.0232711,0,0,8.71088,
0.526309,0.720405,1.10663,0.0294888,0.0232828,0.00957243,0.038687,0.016934,0.0246242,-0.0226793,0,0,8.72964,
0.526738,0.720659,1.10662,0.0289136,0.0235106,0.00852827,0.0381527,0.016934,0.0246242,-0.0226793,0,0,8.74761,
0.526874,0.720687,1.10665,0.0282784,0.0233634,0.0087743,0.0376386,0.0170166,0.0324441,-0.0206563,0,0,8.76409,
0.527076,0.720842,1.10664,0.027424,0.0227194,0.0103005,0.0369849,0.0170166,0.0324441,-0.0206563,0,0,8.7816,
0.527371,0.7209,1.10687,0.0285631,0.0209431,0.00905694,0.0364834,0.0170166,0.0324441,-0.0206563,0,0,8.80035,
0.527566,0.721001,1.10705,0.030823,0.0216509,0.00929359,0.0387162,0.0154816,0.0346399,-0.0125955,0,0,8.81377,
0.527767,0.721029,1.10719,0.0297098,0.0211652,0.00897502,0.03749,0.0131433,0.0198234,-0.0105455,0,0,8.83127,
0.527934,0.721301,1.10729,0.0277917,0.0233871,0.0113254,0.0379498,0.0131433,0.0198234,-0.0105455,0,0,8.8466,
0.528221,0.721433,1.10764,0.0313134,0.0246522,0.0100434,0.0410038,0.0146982,0.0222723,-0.00404086,0,0,8.867,
0.528577,0.72161,1.10804,0.028957,0.0238679,0.0103525,0.0388349,0.0146982,0.0222723,-0.00404086,0,0,8.88085,
0.528902,0.721766,1.10842,0.0306385,0.0242836,0.0092618,0.0400904,0.0146982,0.0222723,-0.00404086,0,0,8.89758,
0.528902,0.721766,1.10842,0.0306385,0.0242836,0.0092618,0.0400904,0.0157844,0.0191981,0.00573045,0,0,8.91362,
0.529339,0.722033,1.1092,0.0330511,0.0252586,0.00840388,0.0423546,0.0157844,0.0191981,0.00573045,0,0,8.9291,
0.5296,0.722233,1.10976,0.0307593,0.0245208,0.00895938,0.0402598,0.0227346,0.0372735,0.00659797,0,0,8.95039,
0.529755,0.722403,1.11019,0.0308977,0.0251509,0.0101168,0.041008,0.0227346,0.0372735,0.00659797,0,0,8.9651,
0.53001,0.722569,1.11074,0.029859,0.0244653,0.0100298,0.039791,0.0256263,0.0383327,0.0121112,0,0,8.9847,
0.530495,0.722784,1.11151,0.0280087,0.023193,0.0104559,0.0377477,0.0256263,0.0383327,0.0121112,0,0,8.99949,
0.530495,0.722784,1.11151,0.0280087,0.023193,0.0104559,0.0377477,0.0177199,0.0345843,0.0177916,0,0,9.0136,
0.530891,0.72304,1.11238,0.0289569,0.022402,0.00976829,0.0378073,0.0177199,0.0345843,0.0177916,0,0,9.03199,
