0821_rse_uav_hover_A.csv
x,y,z,r,p,y,ori,vx,vy,vz,ms,dpth,t,
0.554864,0.742512,1.10041,0.0275387,0.0195429,-0.0035658,0.0339841,-0.0267151,0.00304757,-0.0420503,0,0,6.98572,
0.553554,0.741941,1.09893,0.0312155,0.0215875,-0.00363489,0.0381582,-0.0302484,0.00118929,-0.0374082,0,0,7.0019,
0.553258,0.741824,1.09833,0.0305088,0.0227013,-0.00254018,0.0381354,-0.0266335,-0.00470741,-0.0402087,0,0,7.02128,
0.552345,0.741315,1.09697,0.0301044,0.0201252,-0.00239617,0.0363106,-0.0266335,-0.00470741,-0.0402087,0,0,7.03974,
0.551844,0.741087,1.09636,0.0312069,0.020388,-0.00318956,0.0374395,-0.0266335,-0.00470741,-0.0402087,0,0,7.0537,
0.551041,0.740738,1.09541,0.0310158,0.0210944,-0.00182617,0.0375692,-0.0271602,-0.00176957,-0.0409155,0,0,7.06956,
0.550445,0.740538,1.09465,0.0317615,0.0218555,-0.00311534,0.0387077,-0.0271602,-0.00176957,-0.0409155,0,0,7.08808,
0.550045,0.740311,1.09421,0.028673,0.0221963,-0.00326186,0.0364348,-0.0358147,-0.00506226,-0.0332455,0,0,7.1034,
0.549594,0.740153,1.09368,0.0309645,0.0223411,-0.00372474,0.038397,-0.0358147,-0.00506226,-0.0332455,0,0,7.12012,
0.548214,0.739572,1.09249,0.0308489,0.0224433,-0.0038529,0.0383775,-0.0416393,-0.00968479,-0.0272584,0,0,7.13837,
0.547279,0.739215,1.09175,0.0328573,0.0228002,-0.00283823,0.0401196,-0.0416393,-0.00968479,-0.0272584,0,0,7.15802,
0.547025,0.739142,1.09154,0.0343329,0.023398,-0.00347587,0.0417257,-0.0432989,-0.0167602,-0.0252606,0,0,7.17187,
0.546353,0.738796,1.09085,0.0315965,0.0217703,-0.00370626,0.0385815,-0.0432989,-0.0167602,-0.0252606,0,0,7.19118,
0.545769,0.738586,1.0904,0.0307102,0.02276,-0.00378076,0.0384451,-0.035879,-0.0106463,-0.0237288,0,0,7.20268,
0.54528,0.738288,1.09001,0.0322882,0.0229621,-0.00473295,0.0399456,-0.035879,-0.0106463,-0.0237288,0,0,7.22149,
0.544017,0.737867,1.08912,0.0325323,0.0232329,-0.00464059,0.0402878,-0.0361889,-0.00995989,-0.0240437,0,0,7.23995,
0.543429,0.737532,1.08863,0.0287923,0.0249384,-0.00373325,0.0383079,-0.0361889,-0.00995989,-0.0240437,0,0,7.25595,
0.542723,0.737318,1.08831,0.029056,0.0241646,-0.00187252,0.0378545,-0.0466138,0.00213854,-0.0195132,0,0,7.27098,
0.541612,0.736754,1.08756,0.032795,0.0255967,-0.00475315,0.0419192,-0.0466138,0.00213854,-0.0195132,0,0,7.29124,
0.541224,0.736683,1.08735,0.0302417,0.0249004,-0.00272858,0.0392943,-0.0466138,0.00213854,-0.0195132,0,0,7.30324,
0.540378,0.736318,1.08667,0.0297091,0.0259336,-0.00374894,0.0396494,-0.049059,-0.00299616,-0.0177857,0,0,7.32168,
0.540378,0.736318,1.08667,0.0297091,0.0259336,-0.00374894,0.0396494,-0.049059,-0.00299616,-0.0177857,0,0,7.33512,
0.538974,0.735717,1.08573,0.0280341,0.0254514,-0.00373986,0.0380827,-0.0441016,-0.00583984,-0.0204837,0,0,7.35388,
0.537988,0.735344,1.08522,0.0312549,0.0272812,-0.00440661,0.0417641,-0.0419975,-0.00449061,-0.0230507,0,0,7.37687,
0.536945,0.734934,1.08451,0.0275423,0.0275278,-0.00186484,0.0390026,-0.0419975,-0.00449061,-0.0230507,0,0,7.39126,
0.536288,0.734624,1.08409,0.0306474,0.0287728,-0.00393109,0.042261,-0.039391,0.000391632,-0.0206536,0,0,7.40887,
0.535691,0.734441,1.08364,0.0315025,0.0299284,-0.00443839,0.0437255,-0.039391,0.000391632,-0.0206536,0,0,7.42453,
0.53502,0.734076,1.08326,0.0279044,0.0286287,-0.00333179,0.0401493,-0.039391,0.000391632,-0.0206536,0,0,7.44107,
0.534631,0.733947,1.08301,0.0287891,0.028516,-0.00368049,0.0407245,-0.0477738,-0.000575567,-0.0154056,0,0,7.45572,
0.533446,0.733501,1.08243,0.0284272,0.0297716,-0.00238593,0.0412566,-0.0477738,-0.000575567,-0.0154056,0,0,7.47216,
0.532852,0.733259,1.08204,0.0300072,0.0291994,-0.0037308,0.0420733,-0.0472076,0.00456408,-0.0117975,0,0,7.48844,
0.531787,0.732754,1.08154,0.0318351,0.030285,-0.00402463,0.0441662,-0.0472076,0.00456408,-0.0117975,0,0,7.51001,
0.531488,0.732679,1.08136,0.029933,0.0306725,-0.00288389,0.0429846,-0.0472261,-0.0162612,-0.00779507,0,0,7.52126,
0.530448,0.732216,1.08094,0.0283127,0.0310507,-0.00149031,0.0420621,-0.0472261,-0.0162612,-0.00779507,0,0,7.53936,
0.529958,0.731913,1.08075,0.0288326,0.0303116,-0.00284272,0.0419596,-0.0412478,-0.0134509,-0.01014,0,0,7.5634,
0.528868,0.731532,1.08046,0.0323525,0.0323085,-0.00387794,0.0459295,-0.0412478,-0.0134509,-0.01014,0,0,7.5803,
0.528519,0.731315,1.08026,0.030121,0.0312539,-0.00275785,0.0435225,-0.0343145,-0.00376406,-0.00857016,0,0,7.59303,
0.52798,0.731027,1.08002,0.0298165,0.0323966,-0.00317124,0.044177,-0.0343145,-0.00376406,-0.00857016,0,0,7.60702,
0.527585,0.730828,1.07989,0.0290502,0.0336144,-0.00211348,0.0445005,-0.0369868,-0.00142852,-0.00707122,0,0,7.62277,
0.526885,0.730504,1.07969,0.0283358,0.0328222,-0.00175963,0.0434151,-0.0369868,-0.00142852,-0.00707122,0,0,7.64172,
0.526078,0.730115,1.07953,0.0302562,0.0335734,-0.0013825,0.045231,-0.0369868,-0.00142852,-0.00707122,0,0,7.66074,
0.525764,0.729897,1.07947,0.0301458,0.0337714,-0.00217205,0.0453444,-0.0406871,-0.00140257,-0.0017562,0,0,7.673,
0.525279,0.729564,1.07935,0.0297808,0.03322,-0.00255978,0.0447154,-0.0385968,-0.0048218,-0.0013004,0,0,7.69223,
0.524697,0.729151,1.07925,0.0279204,0.0326212,-0.00132554,0.0429719,-0.0385968,-0.0048218,-0.0013004,0,0,7.7073,
0.524506,0.729049,1.07927,0.029202,0.0327127,-0.00161746,0.0438972,-0.0385968,-0.0048218,-0.0013004,0,0,7.72422,
0.524119,0.728827,1.07926,0.02985,0.0336766,-0.00260125,0.0451047,-0.0354095,-0.00734875,0.00267231,0,0,7.73979,
0.523332,0.728295,1.07937,0.0293552,0.0329148,-0.0013633,0.0441385,-0.0354095,-0.00734875,0.00267231,0,0,7.76025,
0.523042,0.728092,1.0794,0.0284271,0.0332394,-0.00114985,0.043764,-0.0239269,0.0077492,0.00266278,0,0,7.77347,
0.52262,0.727749,1.07961,0.0300264,0.0337871,-0.00234736,0.0452875,-0.0239269,0.0077492,0.00266278,0,0,7.79037,
0.522573,0.727744,1.0796,0.0297342,0.0342579,-0.00268143,0.0454704,-0.0298764,0.012579,0.0097057,0,0,7.80538,
0.522077,0.727363,1.07987,0.0297902,0.0345578,-0.00254492,0.0457243,-0.0298764,0.012579,0.0097057,0,0,7.82325,
0.521885,0.727212,1.07997,0.0288802,0.0332922,-0.00201472,0.0441402,-0.0296223,0.00989769,0.0137665,0,0,7.84335,
0.521345,0.726798,1.08037,0.0303531,0.0334533,-0.00221297,0.0452492,-0.0296223,0.00989769,0.0137665,0,0,7.8575,
0.521179,0.726629,1.08051,0.0304529,0.0330391,-0.00235717,0.0450201,-0.0303795,0.010585,0.0153904,0,0,7.87499,
0.520825,0.726169,1.08087,0.0312852,0.0331694,-0.00221428,0.0456737,-0.0303795,0.010585,0.0153904,0,0,7.89477,
0.520689,0.726056,1.08101,0.0316809,0.0335315,-0.00123124,0.0461603,-0.0206139,0.00159949,0.00920136,0,0,7.90634,
0.520271,0.725566,1.08143,0.0287655,0.0325796,0.000258988,0.0434584,-0.0206139,0.00159949,0.00920136,0,0,7.92791,
0.520173,0.725386,1.08158,0.0293319,0.0330379,-1.25694e-05,0.0441791,-0.0206139,0.00159949,0.00920136,0,0,7.94229,
0.519934,0.725013,1.08196,0.0296795,0.0319427,-0.000160766,0.043604,-0.0117024,0.00126661,0.00325988,0,0,7.95868,
0.519784,0.724717,1.08213,0.0300854,0.0317906,-0.000568072,0.0437786,-0.0117024,0.00126661,0.00325988,0,0,7.97666,
