0821_ctrl_tracking_A.csv
t,set_x,set_y,set_z,set_ry,uav_x,uav_y,uav_z,uav_ry,e_x,e_y,e_z,e_ry,
669.46,1,1,1,-nan,0.988199,1.05768,1.11302,0.00522861,0.0118009,-0.057676,-0.113019,-nan,
669.48,1,1,1,-nan,0.997764,1.06781,1.11455,0.00467956,0.00223553,-0.0678129,-0.114554,-nan,
669.5,1,1,1,-nan,0.997764,1.06781,1.11455,0.00467956,0.00223553,-0.0678129,-0.114554,-nan,
669.52,1,1,1,-nan,1.00502,1.07513,1.11535,0.00409538,-0.00502336,-0.0751258,-0.11535,-nan,
669.54,1,1,1,-nan,1.01113,1.08133,1.11609,0.00385536,-0.0111345,-0.0813308,-0.116093,-nan,
669.56,1,1,1,-nan,1.01113,1.08133,1.11609,0.00385536,-0.0111345,-0.0813308,-0.116093,-nan,
669.58,1,1,1,-nan,1.01935,1.08931,1.11672,0.0031935,-0.0193454,-0.089307,-0.116718,-nan,
669.601,1,1,1,-nan,1.01935,1.08931,1.11672,0.0031935,-0.0193454,-0.089307,-0.116718,-nan,
669.62,1,1,1,-nan,1.0255,1.09501,1.11688,0.00261019,-0.0254971,-0.0950067,-0.116884,-nan,
669.64,1,1,1,-nan,1.03062,1.09977,1.11684,0.00235565,-0.0306206,-0.0997676,-0.116844,-nan,
669.66,1,1,1,-nan,1.03062,1.09977,1.11684,0.00235565,-0.0306206,-0.0997676,-0.116844,-nan,
669.68,1,1,1,-nan,1.03744,1.10579,1.11631,0.00191052,-0.0374401,-0.105791,-0.116307,-nan,
669.7,1,1,1,-nan,1.03744,1.10579,1.11631,0.00191052,-0.0374401,-0.105791,-0.116307,-nan,
669.721,1,1,1,-nan,1.0425,1.11006,1.11556,0.00155787,-0.042503,-0.110064,-0.115556,-nan,
669.741,1,1,1,-nan,1.04667,1.11357,1.11482,0.00131073,-0.0466702,-0.113565,-0.114822,-nan,
669.76,1,1,1,-nan,1.04667,1.11357,1.11482,0.00131073,-0.0466702,-0.113565,-0.114822,-nan,
669.78,1,1,1,-nan,1.05219,1.11792,1.11351,0.00102783,-0.0521907,-0.117917,-0.113511,-nan,
669.8,1,1,1,-nan,1.05219,1.11792,1.11351,0.00102783,-0.0521907,-0.117917,-0.113511,-nan,
669.82,1,1,1,-nan,1.05624,1.12093,1.11221,0.000463806,-0.0562443,-0.12093,-0.112208,-nan,
669.84,1,1,1,-nan,1.05954,1.12332,1.11095,0.000232838,-0.0595376,-0.123324,-0.110949,-nan,
669.86,1,1,1,-nan,1.05954,1.12332,1.11095,0.000232838,-0.0595376,-0.123324,-0.110949,-nan,
669.88,1,1,1,-nan,1.06422,1.12853,1.10982,-0.000226446,-0.0642228,-0.128525,-0.109822,-nan,
669.9,1,1,1,-nan,1.06422,1.12853,1.10982,-0.000226446,-0.0642228,-0.128525,-0.109822,-nan,
669.92,1,1,1,-nan,1.06759,1.13199,1.10859,-0.000836566,-0.0675905,-0.131992,-0.108594,-nan,
669.94,1,1,1,-nan,1.07032,1.13486,1.10744,-0.00103664,-0.0703179,-0.13486,-0.107445,-nan,
669.961,1,1,1,-nan,1.07032,1.13486,1.10744,-0.00103664,-0.0703179,-0.13486,-0.107445,-nan,
669.981,1,1,1,-nan,1.07375,1.1382,1.1055,-0.00134472,-0.0737512,-0.138205,-0.105502,-nan,
670,1,1,1,-nan,1.07375,1.1382,1.1055,-0.00134472,-0.0737512,-0.138205,-0.105502,-nan,
670.02,1,1,1,-nan,1.07616,1.14034,1.10365,-0.00169903,-0.0761601,-0.140339,-0.103652,-nan,
670.04,1,1,1,-nan,1.07805,1.14204,1.10216,-0.00182211,-0.0780493,-0.142038,-0.102157,-nan,
670.06,1,1,1,-nan,1.07805,1.14204,1.10216,-0.00182211,-0.0780493,-0.142038,-0.102157,-nan,
670.08,1,1,1,-nan,1.08034,1.14385,1.09966,-0.0020887,-0.0803412,-0.143854,-0.0996615,-nan,
670.1,1,1,1,-nan,1.08034,1.14385,1.09966,-0.0020887,-0.0803412,-0.143854,-0.0996615,-nan,
670.121,1,1,1,-nan,1.08187,1.14484,1.09753,-0.00233516,-0.0818675,-0.14484,-0.0975266,-nan,
670.14,1,1,1,-nan,1.08302,1.14552,1.09559,-0.00245793,-0.083017,-0.14552,-0.0955921,-nan,
670.16,1,1,1,-nan,1.08302,1.14552,1.09559,-0.00245793,-0.083017,-0.14552,-0.0955921,-nan,
670.18,1,1,1,-nan,1.0843,1.14601,1.09259,-0.00278082,-0.0843031,-0.146013,-0.0925887,-nan,
670.2,1,1,1,-nan,1.0843,1.14601,1.09259,-0.00278082,-0.0843031,-0.146013,-0.0925887,-nan,
670.22,1,1,1,-nan,1.08505,1.14603,1.09,-0.00307729,-0.0850495,-0.146032,-0.0899966,-nan,
670.24,1,1,1,-nan,1.08553,1.14585,1.08771,-0.00327183,-0.085526,-0.145846,-0.0877092,-nan,
670.26,1,1,1,-nan,1.08553,1.14585,1.08771,-0.00327183,-0.085526,-0.145846,-0.0877092,-nan,
670.281,1,1,1,-nan,1.0864,1.14695,1.08633,-0.00365339,-0.0863988,-0.146946,-0.086331,-nan,
670.301,1,1,1,-nan,1.0864,1.14695,1.08633,-0.00365339,-0.0863988,-0.146946,-0.086331,-nan,
670.321,1,1,1,-nan,1.08678,1.14729,1.08489,-0.00396595,-0.0867778,-0.147287,-0.0848858,-nan,
670.34,1,1,1,-nan,1.08695,1.14746,1.08366,-0.00417663,-0.0869491,-0.147457,-0.0836604,-nan,
670.36,1,1,1,-nan,1.08695,1.14746,1.08366,-0.00417663,-0.0869491,-0.147457,-0.0836604,-nan,
670.38,1,1,1,-nan,1.08685,1.14714,1.08145,-0.00438747,-0.0868549,-0.147138,-0.0814457,-nan,
670.4,1,1,1,-nan,1.08685,1.14714,1.08145,-0.00438747,-0.0868549,-0.147138,-0.0814457,-nan,
670.42,1,1,1,-nan,1.08649,1.14645,1.07926,-0.00444831,-0.0864882,-0.146453,-0.0792578,-nan,
670.44,1,1,1,-nan,1.08601,1.14573,1.0773,-0.00445559,-0.0860143,-0.145731,-0.0772969,-nan,
670.46,1,1,1,-nan,1.08601,1.14573,1.0773,-0.00445559,-0.0860143,-0.145731,-0.0772969,-nan,
670.48,1,1,1,-nan,1.08506,1.14423,1.07421,-0.00459531,-0.0850583,-0.144234,-0.0742114,-nan,
670.5,1,1,1,-nan,1.08506,1.14423,1.07421,-0.00459531,-0.0850583,-0.144234,-0.0742114,-nan,
670.52,1,1,1,-nan,1.08407,1.14271,1.07149,-0.00447727,-0.0840681,-0.142709,-0.0714896,-nan,
670.541,1,1,1,-nan,1.08308,1.14124,1.06924,-0.0044621,-0.0830832,-0.141239,-0.069236,-nan,
670.561,1,1,1,-nan,1.08308,1.14124,1.06924,-0.0044621,-0.0830832,-0.141239,-0.069236,-nan,
670.58,1,1,1,-nan,1.08147,1.13874,1.06576,-0.00453789,-0.0814732,-0.13874,-0.0657626,-nan,
670.6,1,1,1,-nan,1.08147,1.13874,1.06576,-0.00453789,-0.0814732,-0.13874,-0.0657626,-nan,
670.62,1,1,1,-nan,1.08002,1.13646,1.06291,-0.00473301,-0.0800246,-0.136464,-0.0629078,-nan,
670.64,1,1,1,-nan,1.07866,1.13436,1.06044,-0.00478269,-0.07866,-0.13436,-0.0604428,-nan,
670.66,1,1,1,-nan,1.07866,1.13436,1.06044,-0.00478269,-0.07866,-0.13436,-0.0604428,-nan,
670.68,1,1,1,-nan,1.07798,1.1335,1.05732,-0.00476636,-0.0779767,-0.133503,-0.0573165,-nan,
670.701,1,1,1,-nan,1.07798,1.1335,1.05732,-0.00476636,-0.0779767,-0.133503,-0.0573165,-nan,
670.72,1,1,1,-nan,1.07707,1.13235,1.05459,-0.00476179,-0.0770653,-0.132349,-0.054595,-nan,
670.74,1,1,1,-nan,1.07621,1.1313,1.05209,-0.00475045,-0.0762107,-0.131303,-0.0520903,-nan,
670.76,1,1,1,-nan,1.07621,1.1313,1.05209,-0.00475045,-0.0762107,-0.131303,-0.0520903,-nan,
670.78,1,1,1,-nan,1.07465,1.1293,1.04828,-0.00471962,-0.0746546,-0.1293,-0.0482823,-nan,
670.801,1,1,1,-nan,1.07465,1.1293,1.04828,-0.00471962,-0.0746546,-0.1293,-0.0482823,-nan,
670.82,1,1,1,-nan,1.07319,1.12733,1.04511,-0.00467977,-0.0731868,-0.12733,-0.045113,-nan,
670.84,1,1,1,-nan,1.07186,1.12556,1.04238,-0.00470198,-0.0718633,-0.125561,-0.0423753,-nan,
670.86,1,1,1,-nan,1.07186,1.12556,1.04238,-0.00470198,-0.0718633,-0.125561,-0.0423753,-nan,
670.88,1,1,1,-nan,1.06973,1.12263,1.03834,-0.00467047,-0.0697274,-0.122634,-0.0383401,-nan,
670.901,1,1,1,-nan,1.06973,1.12263,1.03834,-0.00467047,-0.0697274,-0.122634,-0.0383401,-nan,
670.921,1,1,1,-nan,1.06784,1.11999,1.035,-0.00448741,-0.0678399,-0.119994,-0.0349988,-nan,
670.94,1,1,1,-nan,1.06614,1.11762,1.03213,-0.00436074,-0.0661434,-0.117623,-0.0321288,-nan,
670.96,1,1,1,-nan,1.06614,1.11762,1.03213,-0.00436074,-0.0661434,-0.117623,-0.0321288,-nan,
670.98,1,1,1,-nan,1.06351,1.11392,1.02804,-0.00420842,-0.0635079,-0.113922,-0.0280383,-nan,
671,1,1,1,-nan,1.06351,1.11392,1.02804,-0.00420842,-0.0635079,-0.113922,-0.0280383,-nan,
671.02,1,1,1,-nan,1.06127,1.11072,1.02478,-0.00416082,-0.0612658,-0.110716,-0.0247808,-nan,
671.041,1,1,1,-nan,1.05926,1.10783,1.02199,-0.00405657,-0.0592588,-0.107827,-0.0219933,-nan,
671.06,1,1,1,-nan,1.05926,1.10783,1.02199,-0.00405657,-0.0592588,-0.107827,-0.0219933,-nan,
671.08,1,1,1,-nan,1.05806,1.10523,1.01836,-0.00400332,-0.0580631,-0.105229,-0.0183569,-nan,
671.1,1,1,1,-nan,1.05806,1.10523,1.01836,-0.00400332,-0.0580631,-0.105229,-0.0183569,-nan,
671.12,1,1,1,-nan,1.05678,1.10278,1.01543,-0.00391217,-0.056776,-0.10278,-0.0154293,-nan,
671.14,1,1,1,-nan,1.05567,1.10065,1.01291,-0.00374285,-0.0556748,-0.100649,-0.0129123,-nan,
671.16,1,1,1,-nan,1.05567,1.10065,1.01291,-0.00374285,-0.0556748,-0.100649,-0.0129123,-nan,
671.181,1,1,1,-nan,1.05376,1.09722,1.00941,-0.00361226,-0.0537637,-0.0972208,-0.0094136,-nan,
671.2,1,1,1,-nan,1.05376,1.09722,1.00941,-0.00361226,-0.0537637,-0.0972208,-0.0094136,-nan,
671.22,1,1,1,-nan,1.05196,1.09419,1.00662,-0.00340667,-0.0519632,-0.0941908,-0.00662351,-nan,
671.241,1,1,1,-nan,1.0504,1.0915,1.00426,-0.00325459,-0.0503957,-0.0914955,-0.0042603,-nan,
671.26,1,1,1,-nan,1.0504,1.0915,1.00426,-0.00325459,-0.0503957,-0.0914955,-0.0042603,-nan,
671.28,1,1,1,-nan,1.04784,1.08737,1.00092,-0.0030255,-0.0478442,-0.0873718,-0.000922561,-nan,
671.3,1,1,1,-nan,1.04784,1.08737,1.00092,-0.0030255,-0.0478442,-0.0873718,-0.000922561,-nan,
671.32,1,1,1,-nan,1.04561,1.08388,0.998389,-0.00310244,-0.0456071,-0.0838833,0.00161058,-nan,
671.34,1,1,1,-nan,1.04364,1.08078,0.996368,-0.00309839,-0.043643,-0.0807779,0.00363189,-nan,
671.36,1,1,1,-nan,1.04364,1.08078,0.996368,-0.00309839,-0.043643,-0.0807779,0.00363189,-nan,
671.381,1,1,1,-nan,1.04061,1.07609,0.993764,-0.0030097,-0.0406075,-0.0760852,0.0062356,-nan,
671.4,1,1,1,-nan,1.04061,1.07609,0.993764,-0.0030097,-0.0406075,-0.0760852,0.0062356,-nan,
671.42,1,1,1,-nan,1.03803,1.07218,0.991657,-0.00293677,-0.0380319,-0.0721775,0.00834286,-nan,
671.44,1,1,1,-nan,1.03574,1.06871,0.989956,-0.00288299,-0.0357442,-0.0687127,0.0100442,-nan,
671.46,1,1,1,-nan,1.03574,1.06871,0.989956,-0.00288299,-0.0357442,-0.0687127,0.0100442,-nan,
671.481,1,1,1,-nan,1.03303,1.06446,0.988045,-0.00269476,-0.0330346,-0.0644566,0.0119545,-nan,
671.5,1,1,1,-nan,1.03303,1.06446,0.988045,-0.00269476,-0.0330346,-0.0644566,0.0119545,-nan,
671.52,1,1,1,-nan,1.03072,1.06086,0.98652,-0.0026986,-0.0307194,-0.0608594,0.0134804,-nan,
671.541,1,1,1,-nan,1.02872,1.05772,0.985302,-0.00265392,-0.028722,-0.0577183,0.0146983,-nan,
671.561,1,1,1,-nan,1.02872,1.05772,0.985302,-0.00265392,-0.028722,-0.0577183,0.0146983,-nan,
671.58,1,1,1,-nan,1.02568,1.05304,0.983446,-0.00248246,-0.0256823,-0.0530442,0.0165539,-nan,
671.6,1,1,1,-nan,1.02568,1.05304,0.983446,-0.00248246,-0.0256823,-0.0530442,0.0165539,-nan,
671.62,1,1,1,-nan,1.02316,1.04919,0.9819,-0.00231816,-0.0231609,-0.0491889,0.0181002,-nan,
671.64,1,1,1,-nan,1.02097,1.04582,0.98063,-0.00217814,-0.0209694,-0.0458159,0.0193701,-nan,
671.661,1,1,1,-nan,1.02097,1.04582,0.98063,-0.00217814,-0.0209694,-0.0458159,0.0193701,-nan,
671.68,1,1,1,-nan,1.0177,1.0409,0.978718,-0.00180432,-0.0177037,-0.0409007,0.0212823,-nan,
671.7,1,1,1,-nan,1.0177,1.0409,0.978718,-0.00180432,-0.0177037,-0.0409007,0.0212823,-nan,
671.72,1,1,1,-nan,1.01497,1.03689,0.977141,-0.00185233,-0.0149677,-0.0368913,0.0228586,-nan,
671.741,1,1,1,-nan,1.01259,1.03338,0.975766,-0.00179073,-0.0125891,-0.0333785,0.0242339,-nan,
671.76,1,1,1,-nan,1.01259,1.03338,0.975766,-0.00179073,-0.0125891,-0.0333785,0.0242339,-nan,
671.78,1,1,1,-nan,1.00917,1.02834,0.97383,-0.00159305,-0.00916934,-0.0283397,0.0261702,-nan,
671.8,1,1,1,-nan,1.00917,1.02834,0.97383,-0.00159305,-0.00916934,-0.0283397,0.0261702,-nan,
671.82,1,1,1,-nan,1.00638,1.02426,0.972315,-0.00158989,-0.00637758,-0.0242572,0.0276847,-nan,
671.84,1,1,1,-nan,1.00394,1.02068,0.971049,-0.00149234,-0.0039351,-0.0206782,0.0289512,-nan,
671.86,1,1,1,-nan,1.00394,1.02068,0.971049,-0.00149234,-0.0039351,-0.0206782,0.0289512,-nan,
671.881,1,1,1,-nan,1.00088,1.01716,0.970607,-0.00128149,-0.000884175,-0.0171551,0.0293934,-nan,
671.901,1,1,1,-nan,1.00088,1.01716,0.970607,-0.00128149,-0.000884175,-0.0171551,0.0293934,-nan,
671.92,1,1,1,-nan,0.99839,1.01417,0.970182,-0.00106908,0.00160992,-0.0141683,0.029818,-nan,
671.94,1,1,1,-nan,0.996246,1.0116,0.96991,-0.00107694,0.00375396,-0.0116036,0.0300896,-nan,
671.96,1,1,1,-nan,0.996246,1.0116,0.96991,-0.00107694,0.00375396,-0.0116036,0.0300896,-nan,
671.98,1,1,1,-nan,0.993164,1.00776,0.969428,-0.000998677,0.00683612,-0.00776052,0.0305724,-nan,
672.001,1,1,1,-nan,0.993164,1.00776,0.969428,-0.000998677,0.00683612,-0.00776052,0.0305724,-nan,
672.02,1,1,1,-nan,0.990656,1.00457,0.969058,-0.00107942,0.00934374,-0.00456607,0.030942,-nan,
672.04,1,1,1,-nan,0.988501,1.0018,0.968875,-0.00106668,0.0114987,-0.00180292,0.0311249,-nan,
672.061,1,1,1,-nan,0.988501,1.0018,0.968875,-0.00106668,0.0114987,-0.00180292,0.0311249,-nan,
672.08,1,1,1,-nan,0.985377,0.997743,0.968612,-0.000861148,0.0146225,0.00225675,0.0313883,-nan,
672.101,1,1,1,-nan,0.985377,0.997743,0.968612,-0.000861148,0.0146225,0.00225675,0.0313883,-nan,
672.12,1,1,1,-nan,0.982844,0.994421,0.968345,-0.00085684,0.0171562,0.00557947,0.031655,-nan,
672.14,1,1,1,-nan,0.980648,0.991543,0.968197,-0.000888452,0.0193518,0.00845695,0.0318032,-nan,
672.16,1,1,1,-nan,0.980648,0.991543,0.968197,-0.000888452,0.0193518,0.00845695,0.0318032,-nan,
672.181,1,1,1,-nan,0.977504,0.987317,0.967997,-0.000745909,0.022496,0.012683,0.0320027,-nan,
672.201,1,1,1,-nan,0.977504,0.987317,0.967997,-0.000745909,0.022496,0.012683,0.0320027,-nan,
672.221,1,1,1,-nan,0.975001,0.983911,0.967771,-0.000597032,0.0249991,0.0160888,0.0322286,-nan,
672.241,1,1,1,-nan,0.972834,0.980929,0.967658,-0.000564029,0.0271664,0.0190712,0.0323417,-nan,
672.26,1,1,1,-nan,0.972834,0.980929,0.967658,-0.000564029,0.0271664,0.0190712,0.0323417,-nan,
672.28,1,1,1,-nan,0.970168,0.978356,0.968342,-0.000565737,0.0298324,0.0216439,0.0316576,-nan,
672.3,1,1,1,-nan,0.970168,0.978356,0.968342,-0.000565737,0.0298324,0.0216439,0.0316576,-nan,
672.32,1,1,1,-nan,0.968057,0.976095,0.96869,-0.000622778,0.0319433,0.0239055,0.03131,-nan,
672.34,1,1,1,-nan,0.966262,0.974205,0.969027,-0.000554879,0.0337384,0.025795,0.0309727,-nan,
672.36,1,1,1,-nan,0.966262,0.974205,0.969027,-0.000554879,0.0337384,0.025795,0.0309727,-nan,
672.381,1,1,1,-nan,0.963683,0.971287,0.969478,-0.000496845,0.0363168,0.0287129,0.0305218,-nan,
672.4,1,1,1,-nan,0.963683,0.971287,0.969478,-0.000496845,0.0363168,0.0287129,0.0305218,-nan,
672.42,1,1,1,-nan,0.961643,0.968836,0.969634,-0.000536812,0.038357,0.0311637,0.0303658,-nan,
672.44,1,1,1,-nan,0.959886,0.966781,0.96998,-0.000612491,0.0401136,0.0332186,0.0300204,-nan,
672.46,1,1,1,-nan,0.959886,0.966781,0.96998,-0.000612491,0.0401136,0.0332186,0.0300204,-nan,
672.48,1,1,1,-nan,0.957377,0.963739,0.970231,-0.000616653,0.0426227,0.036261,0.0297688,-nan,
672.501,1,1,1,-nan,0.957377,0.963739,0.970231,-0.000616653,0.0426227,0.036261,0.0297688,-nan,
672.52,1,1,1,-nan,0.955398,0.961239,0.970319,-0.000503825,0.0446017,0.0387614,0.0296807,-nan,
672.54,1,1,1,-nan,0.953701,0.959105,0.970435,-0.000611629,0.0462987,0.040895,0.0295649,-nan,
672.56,1,1,1,-nan,0.953701,0.959105,0.970435,-0.000611629,0.0462987,0.040895,0.0295649,-nan,
672.58,1,1,1,-nan,0.951281,0.955972,0.970515,-0.000742348,0.0487188,0.0440278,0.0294846,-nan,
672.601,1,1,1,-nan,0.951281,0.955972,0.970515,-0.000742348,0.0487188,0.0440278,0.0294846,-nan,
672.62,1,1,1,-nan,0.949347,0.953402,0.970583,-0.000760795,0.050653,0.0465979,0.0294172,-nan,
672.64,1,1,1,-nan,0.947692,0.951169,0.970738,-0.000847805,0.0523085,0.0488305,0.0292619,-nan,
672.66,1,1,1,-nan,0.947692,0.951169,0.970738,-0.000847805,0.0523085,0.0488305,0.0292619,-nan,
672.68,1,1,1,-nan,0.945256,0.949531,0.971767,-0.000911545,0.0547438,0.0504694,0.0282327,-nan,
672.7,1,1,1,-nan,0.945256,0.949531,0.971767,-0.000911545,0.0547438,0.0504694,0.0282327,-nan,
672.72,1,1,1,-nan,0.94337,0.948012,0.972402,-0.00108322,0.0566301,0.0519876,0.0275977,-nan,
672.741,1,1,1,-nan,0.941738,0.946775,0.973066,-0.00114836,0.0582622,0.053225,0.0269338,-nan,
672.76,1,1,1,-nan,0.941738,0.946775,0.973066,-0.00114836,0.0582622,0.053225,0.0269338,-nan,
672.78,1,1,1,-nan,0.939486,0.944815,0.973767,-0.0011407,0.060514,0.0551854,0.0262328,-nan,
672.8,1,1,1,-nan,0.939486,0.944815,0.973767,-0.0011407,0.060514,0.0551854,0.0262328,-nan,
672.82,1,1,1,-nan,0.937731,0.94315,0.974133,-0.00118612,0.0622687,0.0568498,0.0258666,-nan,
672.84,1,1,1,-nan,0.936217,0.941779,0.974454,-0.00113681,0.0637832,0.0582209,0.0255464,-nan,
672.861,1,1,1,-nan,0.936217,0.941779,0.974454,-0.00113681,0.0637832,0.0582209,0.0255464,-nan,
672.881,1,1,1,-nan,0.934102,0.939682,0.97491,-0.00124119,0.0658981,0.0603184,0.02509,-nan,
672.901,1,1,1,-nan,0.934102,0.939682,0.97491,-0.00124119,0.0658981,0.0603184,0.02509,-nan,
672.92,1,1,1,-nan,0.932481,0.937946,0.975148,-0.00137437,0.0675187,0.062054,0.0248523,-nan,
672.94,1,1,1,-nan,0.931076,0.936512,0.975473,-0.00133994,0.0689239,0.0634885,0.0245265,-nan,
672.96,1,1,1,-nan,0.931076,0.936512,0.975473,-0.00133994,0.0689239,0.0634885,0.0245265,-nan,
672.98,1,1,1,-nan,0.929129,0.934358,0.975805,-0.00133315,0.0708714,0.0656419,0.0241954,-nan,
673,1,1,1,-nan,0.929129,0.934358,0.975805,-0.00133315,0.0708714,0.0656419,0.0241954,-nan,
673.02,1,1,1,-nan,0.927636,0.932616,0.976037,-0.00145098,0.0723642,0.0673838,0.0239632,-nan,
673.041,1,1,1,-nan,0.926338,0.931133,0.976258,-0.0014554,0.0736617,0.0688672,0.0237421,-nan,
673.06,1,1,1,-nan,0.926338,0.931133,0.976258,-0.0014554,0.0736617,0.0688672,0.0237421,-nan,
673.08,1,1,1,-nan,0.924571,0.931348,0.977766,-0.00167372,0.0754293,0.0686523,0.0222343,-nan,
673.1,1,1,1,-nan,0.924571,0.931348,0.977766,-0.00167372,0.0754293,0.0686523,0.0222343,-nan,
673.12,1,1,1,-nan,0.923224,0.931246,0.978799,-0.00150313,0.0767757,0.0687536,0.0212011,-nan,
673.141,1,1,1,-nan,0.922071,0.931292,0.979894,-0.00140399,0.0779291,0.068708,0.0201061,-nan,
673.161,1,1,1,-nan,0.922071,0.931292,0.979894,-0.00140399,0.0779291,0.068708,0.0201061,-nan,
673.18,1,1,1,-nan,0.920495,0.931061,0.981155,-0.00145593,0.0795054,0.0689389,0.0188446,-nan,
673.2,1,1,1,-nan,0.920495,0.931061,0.981155,-0.00145593,0.0795054,0.0689389,0.0188446,-nan,
673.22,1,1,1,-nan,0.919337,0.930657,0.981939,-0.00162798,0.0806628,0.0693429,0.0180612,-nan,
673.24,1,1,1,-nan,0.918372,0.930385,0.982671,-0.00172728,0.0816284,0.0696151,0.0173286,-nan,
673.26,1,1,1,-nan,0.918372,0.930385,0.982671,-0.00172728,0.0816284,0.0696151,0.0173286,-nan,
673.281,1,1,1,-nan,0.917087,0.929771,0.983508,-0.00176478,0.082913,0.0702295,0.0164919,-nan,
673.3,1,1,1,-nan,0.917087,0.929771,0.983508,-0.00176478,0.082913,0.0702295,0.0164919,-nan,
673.32,1,1,1,-nan,0.916158,0.929138,0.984029,-0.00195304,0.0838423,0.0708622,0.0159712,-nan,
673.34,1,1,1,-nan,0.915383,0.928613,0.984514,-0.00187859,0.0846168,0.0713868,0.0154859,-nan,
673.36,1,1,1,-nan,0.915383,0.928613,0.984514,-0.00187859,0.0846168,0.0713868,0.0154859,-nan,
673.381,1,1,1,-nan,0.914338,0.92769,0.985061,-0.00186065,0.0856619,0.0723101,0.0149389,-nan,
673.401,1,1,1,-nan,0.914338,0.92769,0.985061,-0.00186065,0.0856619,0.0723101,0.0149389,-nan,
673.42,1,1,1,-nan,0.913579,0.926897,0.985322,-0.00182639,0.0864214,0.0731031,0.0146784,-nan,
673.44,1,1,1,-nan,0.912933,0.926276,0.985671,-0.00184611,0.0870673,0.0737242,0.0143294,-nan,
673.46,1,1,1,-nan,0.912933,0.926276,0.985671,-0.00184611,0.0870673,0.0737242,0.0143294,-nan,
673.48,1,1,1,-nan,0.911851,0.92729,0.986361,-0.00208743,0.0881488,0.07271,0.0136392,-nan,
673.5,1,1,1,-nan,0.911851,0.92729,0.986361,-0.00208743,0.0881488,0.07271,0.0136392,-nan,
673.52,1,1,1,-nan,0.911068,0.927842,0.986895,-0.00206118,0.0889322,0.0721584,0.0131051,-nan,
673.541,1,1,1,-nan,0.910383,0.928416,0.987368,-0.00198971,0.0896168,0.0715843,0.0126318,-nan,
673.56,1,1,1,-nan,0.910383,0.928416,0.987368,-0.00198971,0.0896168,0.0715843,0.0126318,-nan,
673.58,1,1,1,-nan,0.909487,0.928911,0.987727,-0.00190184,0.0905126,0.0710891,0.0122727,-nan,
673.6,1,1,1,-nan,0.909487,0.928911,0.987727,-0.00190184,0.0905126,0.0710891,0.0122727,-nan,
673.62,1,1,1,-nan,0.908846,0.929092,0.987864,-0.00189796,0.0911537,0.0709085,0.0121359,-nan,
673.64,1,1,1,-nan,0.908349,0.929317,0.988018,-0.00188969,0.0916508,0.0706832,0.0119819,-nan,
673.661,1,1,1,-nan,0.908349,0.929317,0.988018,-0.00188969,0.0916508,0.0706832,0.0119819,-nan,
673.68,1,1,1,-nan,0.907765,0.929358,0.988087,-0.00186391,0.0922348,0.0706418,0.0119134,-nan,
673.7,1,1,1,-nan,0.907765,0.929358,0.988087,-0.00186391,0.0922348,0.0706418,0.0119134,-nan,
673.72,1,1,1,-nan,0.907361,0.929207,0.988034,-0.00182698,0.0926386,0.0707926,0.0119656,-nan,
673.74,1,1,1,-nan,0.907031,0.929097,0.987957,-0.00187586,0.0929685,0.0709029,0.0120425,-nan,
673.76,1,1,1,-nan,0.907031,0.929097,0.987957,-0.00187586,0.0929685,0.0709029,0.0120425,-nan,
673.781,1,1,1,-nan,0.906634,0.928763,0.987681,-0.00192999,0.0933656,0.0712368,0.0123194,-nan,
673.802,1,1,1,-nan,0.906634,0.928763,0.987681,-0.00192999,0.0933656,0.0712368,0.0123194,-nan,
673.82,1,1,1,-nan,0.906353,0.928369,0.987358,-0.00191487,0.0936473,0.0716312,0.012642,-nan,
673.84,1,1,1,-nan,0.906116,0.928043,0.987055,-0.00200444,0.0938838,0.0719571,0.012945,-nan,
673.86,1,1,1,-nan,0.906116,0.928043,0.987055,-0.00200444,0.0938838,0.0719571,0.012945,-nan,
673.88,1,1,1,-nan,0.905734,0.928975,0.987541,-0.00206653,0.0942664,0.0710253,0.0124587,-nan,
673.9,1,1,1,-nan,0.905734,0.928975,0.987541,-0.00206653,0.0942664,0.0710253,0.0124587,-nan,
673.92,1,1,1,-nan,0.905541,0.929477,0.987788,-0.00213422,0.0944592,0.0705227,0.0122123,-nan,
673.94,1,1,1,-nan,0.905382,0.929981,0.988106,-0.00216523,0.0946184,0.0700195,0.0118942,-nan,
673.96,1,1,1,-nan,0.905382,0.929981,0.988106,-0.00216523,0.0946184,0.0700195,0.0118942,-nan,
673.981,1,1,1,-nan,0.905237,0.93042,0.988421,-0.00222425,0.0947634,0.0695803,0.0115792,-nan,
674,1,1,1,-nan,0.905237,0.93042,0.988421,-0.00222425,0.0947634,0.0695803,0.0115792,-nan,
674.02,1,1,1,-nan,0.905218,0.930585,0.988511,-0.0021439,0.0947823,0.0694153,0.011489,-nan,
674.04,1,1,1,-nan,0.90526,0.930762,0.988602,-0.00216639,0.0947402,0.0692376,0.0113982,-nan,
674.06,1,1,1,-nan,0.90526,0.930762,0.988602,-0.00216639,0.0947402,0.0692376,0.0113982,-nan,
674.08,1,1,1,-nan,0.905371,0.930813,0.98859,-0.0021957,0.0946289,0.0691872,0.0114096,-nan,
674.1,1,1,1,-nan,0.905371,0.930813,0.98859,-0.0021957,0.0946289,0.0691872,0.0114096,-nan,
